date,province,sector,value
2017/11/1,Tianjin,天然气,2184.588352
2017/11/1,Tibet,原油,0
2017/11/1,Tibet,天然气,0
2017/11/1,Xinjiang,原油,7857.941333
2017/11/1,Xinjiang,天然气,23737.2
2017/11/1,Yunnan,原油,0
2017/11/1,Yunnan,天然气,0
2017/11/1,Zhejiang,原油,0
2017/11/1,Zhejiang,天然气,0
2017/12/1,Anhui,原油,0
2017/12/1,Anhui,天然气,181.2
2017/12/1,Beijing,原油,0
2017/12/1,Beijing,天然气,1630.8
2017/12/1,Chongqing,原油,0
2017/12/1,Chongqing,天然气,4711.2
2017/12/1,Fujian,原油,0
2017/12/1,Fujian,天然气,0
2017/12/1,Gansu,原油,133.0026667
2017/12/1,Gansu,天然气,90.6
2017/12/1,Guangdong,原油,3379.059562
2017/12/1,Guangdong,天然气,6487.095984
2017/12/1,Guangxi,原油,143.7866667
2017/12/1,Guangxi,天然气,0
2017/12/1,Guizhou,原油,0
2017/12/1,Guizhou,天然气,181.2
2017/12/1,Hainan,原油,86.272
2017/12/1,Hainan,天然气,90.6
2017/12/1,Hebei,原油,1494.513402
2017/12/1,Hebei,天然气,617.7425274
2017/12/1,Heilongjiang,原油,10460.48
2017/12/1,Heilongjiang,天然气,3714.6
2017/12/1,Henan,原油,787.232
2017/12/1,Henan,天然气,271.8
2017/12/1,Hubei,原油,165.3546667
2017/12/1,Hubei,天然气,90.6
2017/12/1,Hunan,原油,0
2017/12/1,Hunan,天然气,0
2017/12/1,InnerMongolia,原油,32.352
2017/12/1,InnerMongolia,天然气,0
2017/12/1,Jiangsu,原油,481.6853333
2017/12/1,Jiangsu,天然气,271.8
2017/12/1,Jiangxi,原油,0
2017/12/1,Jiangxi,天然气,0
2017/12/1,Jilin,原油,1182.645333
2017/12/1,Jilin,天然气,1540.2
2017/12/1,Liaoning,原油,3192.980711
2017/12/1,Liaoning,天然气,361.864678
2017/12/1,Ningxia,原油,0
2017/12/1,Ningxia,天然气,0
2017/12/1,Qinghai,原油,679.392
2017/12/1,Qinghai,天然气,5254.8
2017/12/1,Shaanxi,原油,10593.48267
2017/12/1,Shaanxi,天然气,35605.8
2017/12/1,Shandong,原油,6625.954124
2017/12/1,Shandong,天然气,268.7436163
2017/12/1,Shanghai,原油,81.99110669
2017/12/1,Shanghai,天然气,1414.723529
2017/12/1,Shanxi,原油,0
2017/12/1,Shanxi,天然气,3805.2
2017/12/1,Sichuan,原油,25.16266667
2017/12/1,Sichuan,天然气,29898
2017/12/1,Tianjin,原油,7467.665583
2017/12/1,Tianjin,天然气,2299.566686
2017/12/1,Tibet,原油,0
2017/12/1,Tibet,天然气,0
2017/12/1,Xinjiang,原油,7933.429333
2017/12/1,Xinjiang,天然气,26002.2
2017/12/1,Yunnan,原油,0
2017/12/1,Yunnan,天然气,0
2017/12/1,Zhejiang,原油,0
2017/12/1,Zhejiang,天然气,0
2018/1/1,Anhui,原油,0
2018/1/1,Anhui,天然气,367.1684211
2018/1/1,Beijing,原油,0
2018/1/1,Beijing,天然气,1468.673684
2018/1/1,Chongqing,原油,0
2018/1/1,Chongqing,天然气,5140.357895
2018/1/1,Fujian,原油,0
2018/1/1,Fujian,天然气,0
2018/1/1,Gansu,原油,141.5163509
2018/1/1,Gansu,天然气,104.9052632
2018/1/1,Guangdong,原油,4360.388165
2018/1/1,Guangdong,天然气,7743.991301
2018/1/1,Guangxi,原油,160.2464561
2018/1/1,Guangxi,天然气,0
2018/1/1,Guizhou,原油,0
2018/1/1,Guizhou,天然气,209.8105263
2018/1/1,Hainan,原油,101.9750175
2018/1/1,Hainan,天然气,314.7157895
2018/1/1,Hebei,原油,1315.986962
2018/1/1,Hebei,天然气,356.3725329
2018/1/1,Heilongjiang,原油,10986.2473
2018/1/1,Heilongjiang,天然气,4301.115789
2018/1/1,Henan,原油,903.2072982
2018/1/1,Henan,天然气,262.2631579
2018/1/1,Hubei,原油,183.138807
2018/1/1,Hubei,天然气,104.9052632
2018/1/1,Hunan,原油,0
2018/1/1,Hunan,天然气,0
2018/1/1,InnerMongolia,原油,24.97347368
2018/1/1,InnerMongolia,天然气,52.45263158
2018/1/1,Jiangsu,原油,516.1184561
2018/1/1,Jiangsu,天然气,629.4315789
2018/1/1,Jiangxi,原油,0
2018/1/1,Jiangxi,天然气,0
2018/1/1,Jilin,原油,1383.946667
2018/1/1,Jilin,天然气,1521.126316
2018/1/1,Liaoning,原油,3329.009519
2018/1/1,Liaoning,天然气,419.1663128
2018/1/1,Ningxia,原油,0
2018/1/1,Ningxia,天然气,0
2018/1/1,Qinghai,原油,724.2307368
2018/1/1,Qinghai,天然气,5769.789474
2018/1/1,Shaanxi,原油,11385.82288
2018/1/1,Shaanxi,天然气,39391.92632
2018/1/1,Shandong,原油,7295.51056
2018/1/1,Shandong,天然气,415.4923814
2018/1/1,Shanghai,原油,115.0994674
2018/1/1,Shanghai,天然气,1478.36044
2018/1/1,Shanxi,原油,0
2018/1/1,Shanxi,天然气,4510.926316
2018/1/1,Sichuan,原油,31.21684211
2018/1/1,Sichuan,天然气,33254.96842
2018/1/1,Tianjin,原油,8519.912444
2018/1/1,Tianjin,天然气,2141.315902
2018/1/1,Tibet,原油,0
2018/1/1,Tibet,天然气,0
2018/1/1,Xinjiang,原油,8840.609684
2018/1/1,Xinjiang,天然气,28639.13684
2018/1/1,Yunnan,原油,0
2018/1/1,Yunnan,天然气,0
2018/1/1,Zhejiang,原油,0
2018/1/1,Zhejiang,天然气,0
2018/2/1,Anhui,原油,0
2018/2/1,Anhui,天然气,267.0315789
2018/2/1,Beijing,原油,0
2018/2/1,Beijing,天然气,1068.126316
2018/2/1,Chongqing,原油,0
2018/2/1,Chongqing,天然气,3738.442105
2018/2/1,Fujian,原油,0
2018/2/1,Fujian,天然气,0
2018/2/1,Gansu,原油,102.9209825
2018/2/1,Gansu,天然气,76.29473684
2018/2/1,Guangdong,原油,3171.191393
2018/2/1,Guangdong,天然气,5631.993674
2018/2/1,Guangxi,原油,116.5428772
2018/2/1,Guangxi,天然气,0
2018/2/1,Guizhou,原油,0
2018/2/1,Guizhou,天然气,152.5894737
2018/2/1,Hainan,原油,74.16364912
2018/2/1,Hainan,天然气,228.8842105
2018/2/1,Hebei,原油,957.0814267
2018/2/1,Hebei,天然气,259.180024
2018/2/1,Heilongjiang,原油,7989.998035
2018/2/1,Heilongjiang,天然气,3128.084211
2018/2/1,Henan,原油,656.8780351
2018/2/1,Henan,天然气,190.7368421
2018/2/1,Hubei,原油,133.1918596
2018/2/1,Hubei,天然气,76.29473684
2018/2/1,Hunan,原油,0
2018/2/1,Hunan,天然气,0
2018/2/1,InnerMongolia,原油,18.16252632
2018/2/1,InnerMongolia,天然气,38.14736842
2018/2/1,Jiangsu,原油,375.3588772
2018/2/1,Jiangsu,天然气,457.7684211
2018/2/1,Jiangxi,原油,0
2018/2/1,Jiangxi,天然气,0
2018/2/1,Jilin,原油,1006.506667
2018/2/1,Jilin,天然气,1106.273684
2018/2/1,Liaoning,原油,2421.097832
2018/2/1,Liaoning,天然气,304.8482275
2018/2/1,Ningxia,原油,0
2018/2/1,Ningxia,天然气,0
2018/2/1,Qinghai,原油,526.7132632
2018/2/1,Qinghai,天然气,4196.210526
2018/2/1,Shaanxi,原油,8280.598456
2018/2/1,Shaanxi,天然气,28648.67368
2018/2/1,Shandong,原油,5305.825862
2018/2/1,Shandong,天然气,302.1762774
2018/2/1,Shanghai,原油,83.70870359
2018/2/1,Shanghai,天然气,1075.171229
2018/2/1,Shanxi,原油,0
2018/2/1,Shanxi,天然气,3280.673684
2018/2/1,Sichuan,原油,22.70315789
2018/2/1,Sichuan,天然气,24185.43158
2018/2/1,Tianjin,原油,6196.299959
2018/2/1,Tianjin,天然气,1557.320656
2018/2/1,Tibet,原油,0
2018/2/1,Tibet,天然气,0
2018/2/1,Xinjiang,原油,6429.534316
2018/2/1,Xinjiang,天然气,20828.46316
2018/2/1,Yunnan,原油,0
2018/2/1,Yunnan,天然气,0
2018/2/1,Zhejiang,原油,0
2018/2/1,Zhejiang,天然气,0
2018/3/1,Anhui,原油,0
2018/3/1,Anhui,天然气,271.8
2018/3/1,Beijing,原油,0
2018/3/1,Beijing,天然气,1268.4
2018/3/1,Chongqing,原油,0
2018/3/1,Chongqing,天然气,4620.6
2018/3/1,Fujian,原油,0
2018/3/1,Fujian,天然气,0
2018/3/1,Gansu,原油,136.5973333
2018/3/1,Gansu,天然气,0
2018/3/1,Guangdong,原油,3932.987777
2018/3/1,Guangdong,天然气,7817.134076
2018/3/1,Guangxi,原油,143.7866667
2018/3/1,Guangxi,天然气,0
2018/3/1,Guizhou,原油,0
2018/3/1,Guizhou,天然气,181.2
2018/3/1,Hainan,原油,93.46133333
2018/3/1,Hainan,天然气,90.6
2018/3/1,Hebei,原油,1191.933941
2018/3/1,Hebei,天然气,263.8082387
2018/3/1,Heilongjiang,原油,9755.925333
2018/3/1,Heilongjiang,天然气,3714.6
2018/3/1,Henan,原油,815.9893333
2018/3/1,Henan,天然气,181.2
2018/3/1,Hubei,原油,168.9493333
2018/3/1,Hubei,天然气,90.6
2018/3/1,Hunan,原油,0
2018/3/1,Hunan,天然气,0
2018/3/1,InnerMongolia,原油,21.568
2018/3/1,InnerMongolia,天然气,0
2018/3/1,Jiangsu,原油,467.3066667
2018/3/1,Jiangsu,天然气,453
2018/3/1,Jiangxi,原油,0
2018/3/1,Jiangxi,天然气,0
2018/3/1,Jilin,原油,1247.349333
2018/3/1,Jilin,天然气,1359
2018/3/1,Liaoning,原油,3011.960994
2018/3/1,Liaoning,天然气,452.5090877
2018/3/1,Ningxia,原油,0
2018/3/1,Ningxia,天然气,0
2018/3/1,Qinghai,原油,661.4186667
2018/3/1,Qinghai,天然气,5073.6
2018/3/1,Shaanxi,原油,10489.23733
2018/3/1,Shaanxi,天然气,35334
2018/3/1,Shandong,原油,6610.994426
2018/3/1,Shandong,天然气,358.8343294
2018/3/1,Shanghai,原油,82.83673793
2018/3/1,Shanghai,天然气,1702.354445
2018/3/1,Shanxi,原油,0
2018/3/1,Shanxi,天然气,3624
2018/3/1,Sichuan,原油,28.75733333
2018/3/1,Sichuan,天然气,29535.6
2018/3/1,Tianjin,原油,7759.939167
2018/3/1,Tianjin,天然气,1896.736696
2018/3/1,Tibet,原油,0
2018/3/1,Tibet,天然气,0
2018/3/1,Xinjiang,原油,8084.405333
2018/3/1,Xinjiang,天然气,25368
2018/3/1,Yunnan,原油,0
2018/3/1,Yunnan,天然气,0
2018/3/1,Zhejiang,原油,0
2018/3/1,Zhejiang,天然气,0
2018/4/1,Anhui,原油,0
2018/4/1,Anhui,天然气,271.8
2018/4/1,Beijing,原油,0
2018/4/1,Beijing,天然气,1177.8
2018/4/1,Chongqing,原油,0
2018/4/1,Chongqing,天然气,4439.4
2018/4/1,Fujian,原油,0
2018/4/1,Fujian,天然气,0
2018/4/1,Gansu,原油,147.3813333
2018/4/1,Gansu,天然气,90.6
2018/4/1,Guangdong,原油,3515.759744
2018/4/1,Guangdong,天然气,7382.84885
2018/4/1,Guangxi,原油,133.0026667
2018/4/1,Guangxi,天然气,0
2018/4/1,Guizhou,原油,0
2018/4/1,Guizhou,天然气,181.2
2018/4/1,Hainan,原油,93.46133333
2018/4/1,Hainan,天然气,90.6
2018/4/1,Hebei,原油,1484.041695
2018/4/1,Hebei,天然气,439.6803978
2018/4/1,Heilongjiang,原油,9439.594667
2018/4/1,Heilongjiang,天然气,3352.2
2018/4/1,Henan,原油,754.88
2018/4/1,Henan,天然气,271.8
2018/4/1,Hubei,原油,165.3546667
2018/4/1,Hubei,天然气,90.6
2018/4/1,Hunan,原油,0
2018/4/1,Hunan,天然气,0
2018/4/1,InnerMongolia,原油,21.568
2018/4/1,InnerMongolia,天然气,0
2018/4/1,Jiangsu,原油,452.928
2018/4/1,Jiangsu,天然气,996.6
2018/4/1,Jiangxi,原油,0
2018/4/1,Jiangxi,天然气,0
2018/4/1,Jilin,原油,1204.213333
2018/4/1,Jilin,天然气,1449.6
2018/4/1,Liaoning,原油,2965.732549
2018/4/1,Liaoning,天然气,452.5090877
2018/4/1,Ningxia,原油,0
2018/4/1,Ningxia,天然气,0
2018/4/1,Qinghai,原油,625.472
2018/4/1,Qinghai,天然气,4801.8
2018/4/1,Shaanxi,原油,10237.61067
2018/4/1,Shaanxi,天然气,33431.4
2018/4/1,Shandong,原油,6412.246176
2018/4/1,Shandong,天然气,358.8343294
2018/4/1,Shanghai,原油,82.83673793
2018/4/1,Shanghai,天然气,851.1772227
2018/4/1,Shanxi,原油,0
2018/4/1,Shanxi,天然气,3895.8
2018/4/1,Sichuan,原油,28.75733333
2018/4/1,Sichuan,天然气,28086
2018/4/1,Tianjin,原油,7533.264161
2018/4/1,Tianjin,天然气,1896.736696
2018/4/1,Tibet,原油,0
2018/4/1,Tibet,天然气,0
2018/4/1,Xinjiang,原油,7915.456
2018/4/1,Xinjiang,天然气,23012.4
2018/4/1,Yunnan,原油,0
2018/4/1,Yunnan,天然气,0
2018/4/1,Zhejiang,原油,0
2018/4/1,Zhejiang,天然气,0
2018/5/1,Anhui,原油,0
2018/5/1,Anhui,天然气,271.8
2018/5/1,Beijing,原油,0
2018/5/1,Beijing,天然气,1268.4
2018/5/1,Chongqing,原油,0
2018/5/1,Chongqing,天然气,4530
2018/5/1,Fujian,原油,0
2018/5/1,Fujian,天然气,0
2018/5/1,Gansu,原油,154.5706667
2018/5/1,Gansu,天然气,90.6
2018/5/1,Guangdong,原油,3322.484994
2018/5/1,Guangdong,天然气,6948.563623
2018/5/1,Guangxi,原油,154.5706667
2018/5/1,Guangxi,天然气,0
2018/5/1,Guizhou,原油,0
2018/5/1,Guizhou,天然气,181.2
2018/5/1,Hainan,原油,93.46133333
2018/5/1,Hainan,天然气,90.6
2018/5/1,Hebei,原油,1541.120222
2018/5/1,Hebei,天然气,351.7443182
2018/5/1,Heilongjiang,原油,9752.330667
2018/5/1,Heilongjiang,天然气,3171
2018/5/1,Henan,原油,801.6106667
2018/5/1,Henan,天然气,181.2
2018/5/1,Hubei,原油,172.544
2018/5/1,Hubei,天然气,90.6
2018/5/1,Hunan,原油,0
2018/5/1,Hunan,天然气,0
2018/5/1,InnerMongolia,原油,25.16266667
2018/5/1,InnerMongolia,天然气,0
2018/5/1,Jiangsu,原油,460.1173333
2018/5/1,Jiangsu,天然气,724.8
2018/5/1,Jiangxi,原油,0
2018/5/1,Jiangxi,天然气,0
2018/5/1,Jilin,原油,1179.050667
2018/5/1,Jilin,天然气,1359
2018/5/1,Liaoning,原油,3107.973918
2018/5/1,Liaoning,天然气,452.5090877
2018/5/1,Ningxia,原油,0
2018/5/1,Ningxia,天然气,0
2018/5/1,Qinghai,原油,643.4453333
2018/5/1,Qinghai,天然气,4892.4
2018/5/1,Shaanxi,原油,10694.13333
2018/5/1,Shaanxi,天然气,33703.2
2018/5/1,Shandong,原油,6621.45486
2018/5/1,Shandong,天然气,358.8343294
2018/5/1,Shanghai,原油,99.40408552
2018/5/1,Shanghai,天然气,851.1772227
2018/5/1,Shanxi,原油,0
2018/5/1,Shanxi,天然气,3624
2018/5/1,Sichuan,原油,25.16266667
2018/5/1,Sichuan,天然气,28267.2
2018/5/1,Tianjin,原油,7818.815791
2018/5/1,Tianjin,天然气,1801.899861
2018/5/1,Tibet,原油,0
2018/5/1,Tibet,天然气,0
2018/5/1,Xinjiang,原油,8177.866667
2018/5/1,Xinjiang,天然气,21472.2
2018/5/1,Yunnan,原油,0
2018/5/1,Yunnan,天然气,0
2018/5/1,Zhejiang,原油,0
2018/5/1,Zhejiang,天然气,0
2018/6/1,Anhui,原油,0
2018/6/1,Anhui,天然气,181.2
2018/6/1,Beijing,原油,0
2018/6/1,Beijing,天然气,1268.4
2018/6/1,Chongqing,原油,0
2018/6/1,Chongqing,天然气,4439.4
2018/6/1,Fujian,原油,0
2018/6/1,Fujian,天然气,0
2018/6/1,Gansu,原油,183.328
2018/6/1,Gansu,天然气,90.6
2018/6/1,Guangdong,原油,2911.392668
2018/6/1,Guangdong,天然气,7382.84885
2018/6/1,Guangxi,原油,150.976
2018/6/1,Guangxi,天然气,0
2018/6/1,Guizhou,原油,0
2018/6/1,Guizhou,天然气,271.8
2018/6/1,Hainan,原油,93.46133333
2018/6/1,Hainan,天然气,90.6
2018/6/1,Hebei,原油,1467.253893
2018/6/1,Hebei,天然气,439.6803978
2018/6/1,Heilongjiang,原油,9655.274667
2018/6/1,Heilongjiang,天然气,2808.6
2018/6/1,Henan,原油,787.232
2018/6/1,Henan,天然气,181.2
2018/6/1,Hubei,原油,165.3546667
2018/6/1,Hubei,天然气,90.6
2018/6/1,Hunan,原油,0
2018/6/1,Hunan,天然气,0
2018/6/1,InnerMongolia,原油,21.568
2018/6/1,InnerMongolia,天然气,0
2018/6/1,Jiangsu,原油,449.3333333
2018/6/1,Jiangsu,天然气,634.2
2018/6/1,Jiangxi,原油,0
2018/6/1,Jiangxi,天然气,0
2018/6/1,Jilin,原油,1153.888
2018/6/1,Jilin,天然气,1359
2018/6/1,Liaoning,原油,3161.314431
2018/6/1,Liaoning,天然气,452.5090877
2018/6/1,Ningxia,原油,0
2018/6/1,Ningxia,天然气,0
2018/6/1,Qinghai,原油,625.472
2018/6/1,Qinghai,天然气,4711.2
2018/6/1,Shaanxi,原油,11679.072
2018/6/1,Shaanxi,天然气,31347.6
2018/6/1,Shandong,原油,6398.29893
2018/6/1,Shandong,天然气,358.8343294
2018/6/1,Shanghai,原油,99.40408552
2018/6/1,Shanghai,天然气,851.1772227
2018/6/1,Shanxi,原油,0
2018/6/1,Shanxi,天然气,3805.2
2018/6/1,Sichuan,原油,17.97333333
2018/6/1,Sichuan,天然气,25186.8
2018/6/1,Tianjin,原油,7509.713511
2018/6/1,Tianjin,天然气,1991.573531
2018/6/1,Tibet,原油,0
2018/6/1,Tibet,天然气,0
2018/6/1,Xinjiang,原油,8012.512
2018/6/1,Xinjiang,天然气,22740.6
2018/6/1,Yunnan,原油,0
2018/6/1,Yunnan,天然气,0
2018/6/1,Zhejiang,原油,0
2018/6/1,Zhejiang,天然气,0
2018/7/1,Anhui,原油,0
2018/7/1,Anhui,天然气,181.2
2018/7/1,Beijing,原油,0
2018/7/1,Beijing,天然气,1268.4
2018/7/1,Chongqing,原油,0
2018/7/1,Chongqing,天然气,4620.6
2018/7/1,Fujian,原油,0
2018/7/1,Fujian,天然气,0
2018/7/1,Gansu,原油,168.9493333
2018/7/1,Gansu,天然气,90.6
2018/7/1,Guangdong,原油,3077.05674
2018/7/1,Guangdong,天然气,7990.848167
2018/7/1,Guangxi,原油,136.5973333
2018/7/1,Guangxi,天然气,0
2018/7/1,Guizhou,原油,0
2018/7/1,Guizhou,天然气,181.2
2018/7/1,Hainan,原油,86.272
2018/7/1,Hainan,天然气,90.6
2018/7/1,Hebei,原油,1504.187058
2018/7/1,Hebei,天然气,439.6803978
2018/7/1,Heilongjiang,原油,9835.008
2018/7/1,Heilongjiang,天然气,2718
2018/7/1,Henan,原油,830.368
2018/7/1,Henan,天然气,181.2
2018/7/1,Hubei,原油,172.544
2018/7/1,Hubei,天然气,90.6
2018/7/1,Hunan,原油,0
2018/7/1,Hunan,天然气,0
2018/7/1,InnerMongolia,原油,25.16266667
2018/7/1,InnerMongolia,天然气,0
2018/7/1,Jiangsu,原油,463.712
2018/7/1,Jiangsu,天然气,634.2
2018/7/1,Jiangxi,原油,0
2018/7/1,Jiangxi,天然气,0
2018/7/1,Jilin,原油,1143.104
2018/7/1,Jilin,天然气,1359
2018/7/1,Liaoning,原油,3150.646329
2018/7/1,Liaoning,天然气,452.5090877
2018/7/1,Ningxia,原油,0
2018/7/1,Ningxia,天然气,0
2018/7/1,Qinghai,原油,639.8506667
2018/7/1,Qinghai,天然气,4530
2018/7/1,Shaanxi,原油,10654.592
2018/7/1,Shaanxi,天然气,32706.6
2018/7/1,Shandong,原油,6607.507615
2018/7/1,Shandong,天然气,358.8343294
2018/7/1,Shanghai,原油,66.26939034
2018/7/1,Shanghai,天然气,851.1772227
2018/7/1,Shanxi,原油,0
2018/7/1,Shanxi,天然气,3714.6
2018/7/1,Sichuan,原油,21.568
2018/7/1,Sichuan,天然气,28086
2018/7/1,Tianjin,原油,7550.927148
2018/7/1,Tianjin,天然气,1991.573531
2018/7/1,Tibet,原油,0
2018/7/1,Tibet,天然气,0
2018/7/1,Xinjiang,原油,8371.978667
2018/7/1,Xinjiang,天然气,25368
2018/7/1,Yunnan,原油,0
2018/7/1,Yunnan,天然气,0
2018/7/1,Zhejiang,原油,0
2018/7/1,Zhejiang,天然气,0
2018/8/1,Anhui,原油,0
2018/8/1,Anhui,天然气,271.8
2018/8/1,Beijing,原油,0
2018/8/1,Beijing,天然气,1268.4
2018/8/1,Chongqing,原油,0
2018/8/1,Chongqing,天然气,4711.2
2018/8/1,Fujian,原油,0
2018/8/1,Fujian,天然气,0
2018/8/1,Gansu,原油,165.3546667
2018/8/1,Gansu,天然气,0
2018/8/1,Guangdong,原油,3613.931046
2018/8/1,Guangdong,天然气,7990.848167
2018/8/1,Guangxi,原油,158.1653333
2018/8/1,Guangxi,天然气,0
2018/8/1,Guizhou,原油,0
2018/8/1,Guizhou,天然气,181.2
2018/8/1,Hainan,原油,93.46133333
2018/8/1,Hainan,天然气,90.6
2018/8/1,Hebei,原油,1510.902178
2018/8/1,Hebei,天然气,527.6164773
2018/8/1,Heilongjiang,原油,9723.573333
2018/8/1,Heilongjiang,天然气,2355.6
2018/8/1,Henan,原油,790.8266667
2018/8/1,Henan,天然气,181.2
2018/8/1,Hubei,原油,168.9493333
2018/8/1,Hubei,天然气,90.6
2018/8/1,Hunan,原油,0
2018/8/1,Hunan,天然气,0
2018/8/1,InnerMongolia,原油,25.16266667
2018/8/1,InnerMongolia,天然气,0
2018/8/1,Jiangsu,原油,463.712
2018/8/1,Jiangsu,天然气,634.2
2018/8/1,Jiangxi,原油,0
2018/8/1,Jiangxi,天然气,0
2018/8/1,Jilin,原油,1125.130667
2018/8/1,Jilin,天然气,1359
2018/8/1,Liaoning,原油,3150.646329
2018/8/1,Liaoning,天然气,452.5090877
2018/8/1,Ningxia,原油,0
2018/8/1,Ningxia,天然气,0
2018/8/1,Qinghai,原油,693.7706667
2018/8/1,Qinghai,天然气,4530
2018/8/1,Shaanxi,原油,10704.91733
2018/8/1,Shaanxi,天然气,32616
2018/8/1,Shandong,原油,6579.613123
2018/8/1,Shandong,天然气,358.8343294
2018/8/1,Shanghai,原油,66.26939034
2018/8/1,Shanghai,天然气,851.1772227
2018/8/1,Shanxi,原油,0
2018/8/1,Shanxi,天然气,3895.8
2018/8/1,Sichuan,原油,25.16266667
2018/8/1,Sichuan,天然气,27723.6
2018/8/1,Tianjin,原油,7609.803773
2018/8/1,Tianjin,天然气,2560.59454
2018/8/1,Tibet,原油,0
2018/8/1,Tibet,天然气,0
2018/8/1,Xinjiang,原油,8238.976
2018/8/1,Xinjiang,天然气,24552.6
2018/8/1,Yunnan,原油,0
2018/8/1,Yunnan,天然气,0
2018/8/1,Zhejiang,原油,0
2018/8/1,Zhejiang,天然气,0
2018/9/1,Anhui,原油,0
2018/9/1,Anhui,天然气,271.8
2018/9/1,Beijing,原油,0
2018/9/1,Beijing,天然气,1268.4
2018/9/1,Chongqing,原油,0
2018/9/1,Chongqing,天然气,4530
2018/9/1,Fujian,原油,0
2018/9/1,Fujian,天然气,0
2018/9/1,Gansu,原油,161.76
2018/9/1,Gansu,天然气,90.6
2018/9/1,Guangdong,原油,2665.964414
2018/9/1,Guangdong,天然气,6253.707261
2018/9/1,Guangxi,原油,158.1653333
2018/9/1,Guangxi,天然气,0
2018/9/1,Guizhou,原油,0
2018/9/1,Guizhou,天然气,181.2
2018/9/1,Hainan,原油,89.86666667
2018/9/1,Hainan,天然气,90.6
2018/9/1,Hebei,原油,1484.041695
2018/9/1,Hebei,天然气,439.6803978
2018/9/1,Heilongjiang,原油,9267.050667
2018/9/1,Heilongjiang,天然气,2808.6
2018/9/1,Henan,原油,754.88
2018/9/1,Henan,天然气,181.2
2018/9/1,Hubei,原油,158.1653333
2018/9/1,Hubei,天然气,90.6
2018/9/1,Hunan,原油,0
2018/9/1,Hunan,天然气,0
2018/9/1,InnerMongolia,原油,25.16266667
2018/9/1,InnerMongolia,天然气,0
2018/9/1,Jiangsu,原油,445.7386667
2018/9/1,Jiangsu,天然气,906
2018/9/1,Jiangxi,原油,0
2018/9/1,Jiangxi,天然气,0
2018/9/1,Jilin,原油,1110.752
2018/9/1,Jilin,天然气,1359
2018/9/1,Liaoning,原油,3090.193747
2018/9/1,Liaoning,天然气,452.5090877
2018/9/1,Ningxia,原油,0
2018/9/1,Ningxia,天然气,0
2018/9/1,Qinghai,原油,715.3386667
2018/9/1,Qinghai,天然气,4530
2018/9/1,Shaanxi,原油,10517.99467
2018/9/1,Shaanxi,天然气,30894.6
2018/9/1,Shandong,原油,6401.785742
2018/9/1,Shandong,天然气,358.8343294
2018/9/1,Shanghai,原油,82.83673793
2018/9/1,Shanghai,天然气,851.1772227
2018/9/1,Shanxi,原油,0
2018/9/1,Shanxi,天然气,3805.2
2018/9/1,Sichuan,原油,25.16266667
2018/9/1,Sichuan,天然气,27451.8
2018/9/1,Tianjin,原油,7224.16188
2018/9/1,Tianjin,天然气,2465.757705
2018/9/1,Tibet,原油,0
2018/9/1,Tibet,天然气,0
2018/9/1,Xinjiang,原油,7850.752
2018/9/1,Xinjiang,天然气,21562.8
2018/9/1,Yunnan,原油,0
2018/9/1,Yunnan,天然气,0
2018/9/1,Zhejiang,原油,0
2018/9/1,Zhejiang,天然气,0
2018/10/1,Anhui,原油,0
2018/10/1,Anhui,天然气,181.2
2018/10/1,Beijing,原油,0
2018/10/1,Beijing,天然气,1359
2018/10/1,Chongqing,原油,0
2018/10/1,Chongqing,天然气,4711.2
2018/10/1,Fujian,原油,0
2018/10/1,Fujian,天然气,0
2018/10/1,Gansu,原油,172.544
2018/10/1,Gansu,天然气,90.6
2018/10/1,Guangdong,原油,3969.802015
2018/10/1,Guangdong,天然气,7209.134759
2018/10/1,Guangxi,原油,190.5173333
2018/10/1,Guangxi,天然气,0
2018/10/1,Guizhou,原油,0
2018/10/1,Guizhou,天然气,271.8
2018/10/1,Hainan,原油,89.86666667
2018/10/1,Hainan,天然气,90.6
2018/10/1,Hebei,原油,1531.047541
2018/10/1,Hebei,天然气,439.6803978
2018/10/1,Heilongjiang,原油,9554.624
2018/10/1,Heilongjiang,天然气,3533.4
2018/10/1,Henan,原油,751.2853333
2018/10/1,Henan,天然气,181.2
2018/10/1,Hubei,原油,154.5706667
2018/10/1,Hubei,天然气,90.6
2018/10/1,Hunan,原油,0
2018/10/1,Hunan,天然气,0
2018/10/1,InnerMongolia,原油,25.16266667
2018/10/1,InnerMongolia,天然气,0
2018/10/1,Jiangsu,原油,452.928
2018/10/1,Jiangsu,天然气,906
2018/10/1,Jiangxi,原油,0
2018/10/1,Jiangxi,天然气,0
2018/10/1,Jilin,原油,1150.293333
2018/10/1,Jilin,天然气,1449.6
2018/10/1,Liaoning,原油,3211.098911
2018/10/1,Liaoning,天然气,452.5090877
2018/10/1,Ningxia,原油,0
2018/10/1,Ningxia,天然气,0
2018/10/1,Qinghai,原油,758.4746667
2018/10/1,Qinghai,天然气,4620.6
2018/10/1,Shaanxi,原油,10819.94667
2018/10/1,Shaanxi,天然气,32072.4
2018/10/1,Shandong,原油,6600.533992
2018/10/1,Shandong,天然气,358.8343294
2018/10/1,Shanghai,原油,99.40408552
2018/10/1,Shanghai,天然气,851.1772227
2018/10/1,Shanxi,原油,0
2018/10/1,Shanxi,天然气,3624
2018/10/1,Sichuan,原油,21.568
2018/10/1,Sichuan,天然气,30894.6
