date,上海,云南,内蒙古,北京,吉林,四川,天津,宁夏,安徽,山东,山西,广东,广西,新疆,江苏,江西,河北,河南,浙江,海南,湖北,湖南,甘肃,福建,西藏,贵州,辽宁,重庆,陕西,青海,黑龙江
2014-08-01,0.0,22158758.734091975,144445097.44010773,374673.83590919303,13392656.186056133,70294482.8052206,17.38182585306544,45632451.11559925,47848198.75362008,38454809.373880506,488181592.5612174,4152.415952212139,2518066.4868460763,35484724.6497847,5688518.209526392,14623843.285506865,30027825.648938846,50884305.300691,19721.820438494276,4052.723020377648,4744358.283350701,27355045.48253866,8556139.077341776,5648439.969531527,0.0,95650214.01640007,19974054.59902326,33383576.5959996,199798576.94714496,1112733.6001320488,23696061.388407607
2014-09-01,0.0,27542129.38131919,151819749.56706738,112402.15077275787,16368802.00517972,74739245.53307462,17.38182585306544,45906782.81199643,45803277.283195905,37839247.535775,504897435.7144326,380.15075618843537,3059057.3336294135,36916968.12010809,5506539.546425426,15980694.724368325,29975835.844451435,49100892.66506377,19721.820438494276,2701.815346918433,5271509.203723002,27713930.918898493,9276037.91684359,6046433.02971532,0.0,108879144.34287424,20533030.00757801,29206733.212373115,207277134.14342555,1108294.5033230113,29837971.552874178
2014-10-01,0.0,24141655.002720628,148875694.32599613,112402.15077275787,12972113.84204953,69286007.22831255,17.38182585306544,45918456.501204826,44346147.24992268,38576904.283917956,466110143.9448491,380.15075618843537,2232816.7676330437,35896345.86874883,5304341.031868801,7914966.726691857,28817205.915875014,45678181.5461832,19721.820438494276,810.5446040755295,1757169.7345743338,27036036.205774352,8930225.483366888,6092355.305890373,0.0,109812502.99801782,18237504.329779815,3522263.4503715714,202214131.59710646,1131969.6863045443,25838693.759160172
2014-11-01,0.0,28895466.791441545,153967825.16070843,112402.15077275787,13069162.075281827,75262158.79517509,17.38182585306544,45288077.28395174,45660033.991789386,37676454.32239172,508773441.7021722,380.15075618843537,2281997.753704256,37947508.95505682,5014523.161004306,9422579.436537929,28445850.169536427,49004816.56348118,19721.820438494276,810.5446040755295,6267238.719981788,28910215.706764612,9600101.140667664,6475040.940682479,0.0,125689124.20336872,19325643.12509975,7948470.61809514,205180432.70725924,1436787.667191781,31608366.94396209
2014-12-01,0.0,30784143.366960388,158739119.6692013,112402.15077275787,11888408.570955625,88260288.45310111,17.38182585306544,41891033.72431003,46400947.56803002,35916252.70268507,513924807.9739342,380.15075618843537,2252489.162061529,41002432.70062192,3821551.9251202177,13719275.659599226,27814545.400760803,49263021.08648442,19721.820438494276,810.5446040755295,5915804.773066923,31502166.08047455,10263452.035072662,4928990.976122361,0.0,129232077.46575062,19034975.912651274,4052161.4915779145,214282242.62831393,2416348.3630527076,32493564.639506053
2015-01-01,0.0,21527536.864849363,145850449.53502825,566443.4886840928,10311583.313459316,62586136.82853686,18.453643481492836,44052055.83273411,45217605.72382535,35098191.80704587,474789679.10709673,14961.748157462582,2275551.5335436324,33862229.566825524,5179545.582050548,11237023.854802795,26507062.973215215,44160955.70819528,25161.414812981267,174.348856665031,2998427.0928727696,22872647.95033862,9107344.091703761,4647937.2900668215,0.0,104133432.35488418,17606062.89003389,23120979.464709055,199010192.130864,730627.1267505151,23706442.527431294
2015-02-01,0.0,16401932.820510406,111124151.830898,431575.99061796063,7856444.41546003,47684675.59486936,16.776039515819054,33563471.051518925,34451509.06221428,26741479.424919013,361744516.77757126,14249.283956706176,1733753.5463118684,25799793.91021981,3946320.436514043,8561541.969527032,20195857.467818893,33646442.385057434,19170.601728494665,151.60770140533694,2284515.8762589158,17426779.36002987,6938928.819548563,3541285.5480972184,0.0,79339757.8448846,13414143.130677095,17615984.32302636,151626812.78493488,556668.2860672147,18062051.41764785
2015-03-01,0.0,25514393.128500324,136427546.71610603,646891.4581169512,10502565.01109207,58172579.44530778,16.776039515819054,43047091.66472283,43347333.16205501,33468810.9817672,496686677.9942285,16984.73345536885,2053926.0176232574,40841466.981492035,4858665.3099155165,10484063.332604835,25858719.785127535,39840921.25921354,19034.481290797125,1112.1940976581882,3552428.7785510644,22533437.950340014,8803891.043155594,5211323.624286207,0.0,109465717.09282641,16683874.464396961,24286897.410079297,186132320.47470665,813651.8969320998,24332042.98941683
2015-04-01,0.0,27827406.53929248,131720575.84043261,612361.4410958438,10564241.147902178,46190237.90791638,16.776039515819054,40001313.43884107,40152253.04678993,32449484.431664858,477127582.3369406,18164.464027709193,1493764.3764532788,36272970.25407829,4723638.26923615,10357510.85187373,25370369.94118916,39018607.51713512,19034.481290797125,2072.780493911039,3507947.251821351,22021793.260468177,8182210.635238241,5412747.517813731,0.0,109082146.65765844,16616502.912132908,23108542.11449203,202482046.69234717,899753.5217841661,24022898.935763985
2015-05-01,0.0,30632000.54957012,129823353.84863643,627602.7283556667,9415214.719129935,44526161.03140083,16.776039515819054,41955890.66685241,40276442.19681567,33116751.88160773,530828940.44994366,19338.549956162737,1451425.4924081808,37541957.01811771,4539750.482105828,10400388.751624756,24618279.418932565,38786294.90777372,19034.481290797125,3033.3668901638903,3549034.777127989,21216127.37307425,8126580.957357358,5404917.305667595,0.0,120115946.60807441,16839716.16311858,23922941.713359896,212853989.64684254,994795.1679985735,24442921.74874826
2015-06-01,0.0,33545092.453325614,132609180.8891959,619094.0659335878,9499688.999368059,43480911.351826854,16.776039515819054,45256633.707591765,36704750.58612662,32320375.00724279,579131907.3199679,26450.80125352557,1551289.864992318,47131087.27208746,4324512.185915207,10979273.385877056,25083005.83546092,37874072.46930161,19034.481290797125,3993.9532864167427,5239923.848760209,21480417.86564434,8996838.522423202,5251442.124355404,0.0,132459443.40511803,16755999.686435685,23618963.249805033,230297737.1298943,2000406.3239991926,23996106.451114066
2015-07-01,0.0,30017560.07031715,129414029.37184602,598107.9745761182,9383896.45794543,37721918.404184215,16.776039515819054,45353940.02725398,40647204.39642188,31163606.75647099,522499801.1704024,16318.665476726936,1759063.1537296157,38255285.328427985,4608521.946670644,10764068.19340727,24114870.136310782,37310450.01234578,19034.481290797125,4954.539682669592,4228621.105160615,19226810.6756606,9222246.391328342,4869061.725805894,0.0,111159096.48289123,16568589.603224622,24292227.10218495,216962636.03987047,1307237.4964204999,24647211.039533667
2015-08-01,0.0,26876108.352143906,127536064.43777287,612067.1346216555,9470454.510520067,36914727.65565916,16.776039515819054,46104666.282180496,40741148.49377163,30362930.627895508,543619843.1811566,4007.697159625085,1481497.8738480285,40909660.99058041,4872130.506472151,10230346.600856634,25040487.636446804,39388461.974805824,19034.481290797125,3911.478696844415,3639344.463108958,16354087.07143696,8534987.470162028,4918650.550024807,0.0,110454712.22007953,16912690.852555405,22703534.03973281,220029725.75333,1431667.031211626,21299680.290101796
2015-09-01,0.0,28199484.972897407,139207802.5104916,457709.2167608437,9178268.217820538,36799735.15206761,16.776039515819054,40661973.96586867,38927870.34391618,29891625.87355055,517282156.02522135,366.90185264173334,1764721.8236418054,45348373.22292755,4873068.194254646,10287721.057286661,24253664.720411584,39850020.573721945,19034.481290797125,2607.6524645629447,3772301.5745120198,15646568.72719025,8878914.12905932,4547116.053434472,0.0,109781446.00969076,16301714.564889688,24049447.091078315,224939572.6163367,1412093.7129176522,24470526.81468458
2015-10-01,0.0,25518505.622609798,136766956.93435612,524041.8165472141,9016905.822171936,40045544.9635702,16.776039515819054,45787353.086375624,38794672.709748246,30167416.045857262,521087974.9112565,366.90185264173334,1628913.7457492617,48116411.29613484,4569519.905305182,10233081.573899923,24687315.41150493,41073411.55944212,19034.481290797125,782.295739368883,4156969.2869668216,15921678.167320956,9098619.200805623,4641660.574415175,0.0,114432834.11224918,15661232.884987086,24235541.499804903,236564778.3536334,1474716.152053673,24807943.249631852
2015-11-01,0.0,30398470.13792728,129945114.16590735,482315.8605359276,10235507.338704327,40969475.745514154,16.776039515819054,48228093.27546129,38098176.51667587,30217059.12038035,529090149.1678303,366.90185264173334,1769374.277272634,53316752.77748069,4559652.54464015,10523120.666942313,26094231.460271727,41143056.86523955,19034.481290797125,782.295739368883,4230473.486547716,17662837.312836144,10605183.228526806,4528001.5683788955,0.0,127639284.31108567,16335241.327420099,25364999.498775013,236534098.65998256,935131.309252852,26158848.28937171
2015-12-01,0.0,27838178.02900973,130184735.27676618,379509.6554286114,10126820.769329883,43193736.75072632,16.776039515819054,44276851.57567339,38978335.623325445,29764121.750056893,538278529.9964024,366.90185264173334,1839368.5490095676,50619820.31360867,4309281.2511343,11230704.97567461,25978520.339525882,40908248.587534264,19034.481290797125,782.295739368883,3878015.274133086,17058806.84434267,10281919.16061681,4290238.234698265,0.0,114747401.90775453,14276467.119873675,24778280.46463861,231459796.2550841,876869.7736309491,25795025.23239655
2016-01-01,0.0,14707940.669320788,115173226.55384707,369435.51510973985,7566309.8763764985,49421917.52934964,17.459730232442315,31747167.784600757,36205699.34701867,28148080.861494277,404010491.04262334,14155.908392671794,1343057.962319586,36119424.95397499,3572872.8181511587,7802127.800120481,22336636.775005,35706130.300914876,23806.220995968444,164.95842713982782,2161939.296335328,13562844.563154448,7232849.376185752,3786287.2231267383,0.0,87865933.36661606,14221610.237736715,15746101.635679675,177538323.10225067,604390.003048189,19135168.404865015
2016-02-01,0.0,13237146.627539292,103655904.09540856,332491.9642305007,6809678.901677242,44479725.860926144,15.87248201737221,28572451.060428336,32585129.47422856,25333272.823478084,363609442.6292189,13481.817514198123,1208752.1683842568,32507482.520341724,3215585.5424456545,7021915.033450072,20102973.135700148,32135517.331880886,18138.07310782792,143.4421105161458,1945745.3703987116,12206560.13003147,6509564.450935349,3407658.507288615,0.0,79079340.18020524,12799449.238282003,14171491.499037543,159784491.09561622,543951.0037768771,17221651.597099658
2016-03-01,0.0,22999585.711759817,120784379.3575068,549604.2537567832,2715973.988918474,54093464.20191709,15.87248201737221,39328838.98140382,37319221.32676925,29759276.664003823,467908832.8795437,16069.935701211898,1431467.3367813672,44825205.408074155,3634997.2466506013,7791375.726559879,22449489.431331698,35929076.83448392,18009.284116986924,1052.2913228870766,2662932.698336074,15616027.480167909,8404159.992256755,4783687.869146474,0.0,102690269.17086889,14577332.83780763,17985142.693702836,176837681.52741724,1004778.3750310473,20912644.90473089
2016-04-01,0.0,24614048.37496596,111692585.42155874,439738.54263459693,3801363.225742246,44308151.28015958,15.87248201737221,38056770.21392136,37966453.19355632,29269457.18621139,358917314.38653255,17186.125984213988,1624325.2947364848,37259476.21968171,3182942.917989338,7910544.61968279,21723737.053878922,34892164.601156466,18009.284116986924,1961.1405352580064,2467493.3857714646,15338783.026600188,7940194.491216992,4619571.512771689,0.0,102781944.05831581,14724218.697902324,16910808.948725015,185452875.66363403,982691.816293506,20594810.498702936
2016-05-01,0.0,27196921.672447465,107600659.66099866,366678.53398370784,5589504.479956529,42289085.90069055,15.87248201737221,39728293.58143583,33656057.07292763,25141905.069376025,390129124.7702239,18296.97564385243,1722471.8382250941,40202896.783474684,3062831.8644803064,7201205.97014165,19871791.28739746,30499217.2954802,18009.284116986924,2869.9897476289375,1867915.5537148472,13831071.616187014,7244130.9973570425,4437220.0056885965,0.0,107267194.74993624,13259319.284558998,17507661.02926825,171248429.6135814,1289983.0682940811,18911147.15866299
2016-06-01,0.0,29252541.76449994,109823922.83118609,348758.15450330084,6110524.658923392,40413103.89456967,15.87248201737221,40320565.64079131,33303021.50922558,24725408.873900797,401639250.8919566,25026.16108204685,1869691.653458008,51244789.39571449,3010965.727737768,7967291.711646077,20123475.60048926,31019032.405896645,18009.284116986924,3778.838959999869,3003654.3317451715,14790524.331904482,7382421.757726568,4219113.30113823,0.0,121283603.16125017,13417686.788704216,18073905.310809262,190646448.90026543,1323593.048981644,20229730.437724885
2016-07-01,0.0,26622949.8285627,109670537.46410342,314295.88627174956,5981311.654539611,33330476.913833726,15.87248201737221,38997824.70823069,32418751.478238598,25730486.519269165,405241562.60422486,15439.742144301632,1977652.8512954775,38313253.30550373,2959099.5909952326,8012689.385216716,19477360.64747747,31372370.781604562,18009.284116986924,4687.688172370798,2634683.358171868,13731388.21715143,7917146.031155404,3947373.8003869546,0.0,108312743.05305049,13552299.167227663,16811333.601967804,188428602.49572366,1061115.104564486,20105173.711038258
2016-08-01,0.0,25708599.333071828,111794842.33294713,344622.68231551495,6456482.057757392,34379754.98505387,15.87248201737221,38293679.03766357,33588812.203651056,25453653.718683846,410534000.01711166,3791.842588188915,1653769.2577830676,42144578.63605411,2983667.761031172,7189856.551748991,19695236.6200047,32259114.205256157,18009.284116986924,3700.806451871683,2277242.727522731,12180065.319660187,8631648.293064626,3979553.4781075,0.0,106577738.98483919,13484992.977965938,16199177.62192347,211095271.7245311,1022703.698064414,19452324.66081869
2016-09-01,0.0,26456097.54836363,112617845.53912185,330837.77502289414,6406464.120576571,34061791.933168955,15.87248201737221,39451899.95373657,33639245.85560849,26179404.574272394,406469062.65686417,347.14051863701354,1349514.9729683786,44974165.25539097,2757094.637366407,6832349.8723802585,18883836.44645501,31627182.11024007,18009.284116986924,2467.2043012477898,2623153.0152477026,12211216.381858807,8078485.251586519,3908043.083172954,0.0,104933652.16037698,12930706.713457651,16566471.209950073,205534382.2070637,952282.7861476158,19405079.005868584
2016-10-01,0.0,25361546.590257775,107127309.11957154,249506.8219964327,5885443.941609707,32678652.657469686,15.87248201737221,37543467.762479916,32610399.355676826,26294128.07721768,448167054.39476025,347.14051863701354,1820618.3817137033,46538568.892058834,2967288.981007213,4517068.520277979,19548733.81089157,34698507.99139348,18009.284116986924,740.1612903743365,3147783.618297243,11986928.734028747,8442650.920559607,3904467.5634262264,0.0,107873309.70826335,12459563.388625605,16413432.214938981,206608433.61052114,827445.715022382,21921983.896846674
2016-11-01,0.0,28464999.001960363,127835982.98075329,341865.7008569906,6785766.81086445,36597547.27195098,15.87248201737221,36951195.70312441,33740113.15952335,27443857.09586487,461718901.70957637,347.14051863701354,1948208.8882488955,49387669.90187385,3073751.0511629446,4795129.270898102,20544201.616403908,36818538.24564096,18009.284116986924,740.1612903743365,3332269.105083895,13968136.289860938,8903620.12179136,3561217.6677404055,0.0,121692730.75812092,13536462.41681314,10345436.062749421,232748334.00115812,1289983.0682940811,21526838.41908219
2016-12-01,0.0,25808710.70119126,134152821.21652313,391491.3671104248,5693708.515749902,38886881.2455222,15.87248201737221,33443628.951607887,33793909.054944605,26358971.796273705,479711955.2449969,347.14051863701354,1693027.8751785113,46148281.082495116,2920882.4376059957,4312778.989210129,20179822.834763546,37341750.84043923,18009.284116986924,740.1612903743365,2115817.926584411,14204884.362570444,8497967.224707417,3500433.832046041,0.0,108812787.89367035,12934665.901061282,8241149.881346983,237202625.10294223,1493243.4276902948,21745886.455669027
2017-01-01,0.0,15566832.598646756,112888621.70673163,278207.9003524604,5840656.161230858,40075426.32666753,17.444228574983704,35412723.15289324,31578707.54614354,24494147.277005594,380066990.5231856,14143.340040240382,1245354.429247612,34764890.91292326,2715099.836493872,3866715.5497610113,20336427.476909194,30981308.69031263,23785.084593609958,164.811968460433,771847.0809248083,10413891.200529834,7241153.480192006,2868593.2069653813,0.0,89477759.70169513,12579038.329816034,6085544.137157748,168295182.98219487,581256.2328045887,18430902.27204289
2017-02-01,0.0,15566832.598646756,112888621.70673163,278207.9003524604,5840656.161230858,40075426.32666753,15.858389601511504,35412723.15289324,31578707.54614354,24494147.277005594,380066990.5231856,13469.847654741972,1245354.429247612,34764890.91292326,2715099.836493872,3866715.5497610113,20336427.476909194,30981308.69031263,18121.969182249828,143.31475514279472,771847.0809248083,10413891.200529834,7241153.480192006,2868593.2069653813,0.0,89477759.70169513,12579038.329816034,6085544.137157748,168295182.98219487,581256.2328045887,18430902.27204289
2017-03-01,0.0,19604406.870859485,140180159.1073898,353957.57619100175,4734991.839799991,49629674.81477318,15.858389601511504,42533402.53918795,34133423.47496031,27992599.238034695,440977670.6836497,16055.667975691185,1103168.293624853,40612385.53345935,2991928.19752263,3980108.9676425653,22237396.475166,31358094.629243787,17993.29453697969,1051.357043868048,1376652.6294106655,9094258.842781877,7242304.88001395,4451142.136835447,0.0,107709406.7759757,13006250.952338086,7874510.629739294,211627894.33413026,884277.0199200481,18284999.90248539
2017-04-01,0.0,25385706.448082343,130047586.74435113,374616.578692422,5755284.716449948,40027774.2145074,15.858389601511504,40534615.34303506,33720234.705408104,26300684.08024356,448804509.73902386,17170.867246850863,1166906.9061454001,45463905.10470713,2956472.348326827,3866715.5497610113,19842888.635308463,30998281.029904127,17993.29453697969,1959.3993325933009,1261451.572556216,9505087.784344917,7173220.890697437,3965303.1877105525,0.0,111895456.52979635,12622550.726554396,7706317.1988128275,210294651.60707125,1108144.6198998073,18014651.394187674
2017-05-01,0.0,25845809.87464332,130810536.98082645,342939.44152357755,5842738.39159137,36557112.04551144,15.858389601511504,44071942.68359513,33952023.52735203,26941070.229805157,454535974.5591008,18280.730636330347,2848625.682649065,42952033.28382668,3054657.7768690484,3815688.5117143104,19557649.456892826,33632388.134503946,17993.29453697969,2867.4416213185546,1699215.5886031224,7967591.593949895,7071897.706366563,4079618.234563469,0.0,119563572.98661438,11977776.120340552,8050349.216616971,212580210.56774366,1168908.6827514563,17255100.82325598
2017-06-01,0.0,27259460.98233795,130843493.79449712,363598.44402499776,5855231.773754433,31744248.717338506,15.858389601511504,41441959.53076236,34163656.79956171,27760864.172240034,462030018.88298655,25003.941553369536,3314407.8510684483,53837894.34456351,2972836.5864171963,4178547.4489352875,20064324.31328902,34294309.37857221,17993.29453697969,3775.483910043809,3260189.9089809055,8814148.200807076,7507126.8390605645,3536621.762012114,0.0,127587465.82395597,12547392.950369958,7851575.161885688,228764941.09413123,1693398.48841832,19319190.227878254
2017-07-01,0.0,25385706.448082343,121075094.22251894,333298.57368958154,6080112.652689524,26756660.977911804,15.858389601511504,43111998.83281117,33649690.281338215,27289918.71594765,464039113.00271255,15426.033937428794,1799390.0611569828,40726118.41021332,3068294.6419443544,4104841.727312276,18668153.59788619,34212842.148533024,17993.29453697969,4683.52619876906,2390421.929729816,9019562.671588596,7454162.44725124,3125802.062384444,0.0,115422941.49413717,12567171.312523754,8570219.821298786,229238776.48841688,994611.7656243579,16795937.483766213
2017-08-01,0.0,22485054.411067415,122894310.33713838,302998.703354165,5851067.313033409,24207272.977344967,15.858389601511504,39969168.96517601,33461571.817151833,26679433.865198288,458782188.8182762,3788.4759929347765,1470891.0581664708,38246741.69697685,3051930.4038539845,4416673.626486552,16540119.201022204,34406326.81987606,17993.29453697969,3697.520683238732,1941137.8079974656,8434442.6639079,6381057.813201477,3036493.432030602,0.0,108428529.24724685,12226983.483478416,8386736.078469911,230548791.99026582,887475.1284911878,19027385.488763258
2017-09-01,0.0,26512626.434876643,123934097.80844714,249285.29685047202,6134250.642062786,24715562.173719652,15.858389601511504,40002043.75458642,31902875.971036132,26896218.28158683,446622855.3881559,346.8323092123389,1505211.8495236882,43234740.72032939,3000110.3165678144,4445021.980956941,15320346.39858694,34481005.11407864,17993.29453697969,2465.0137888258228,1716495.74713129,9704277.574193664,7131770.497107535,3047210.4676730633,0.0,109162791.13896586,12401033.070431845,7507543.144081545,258467916.69278836,964229.7341985336,21456230.817279268
2017-10-01,0.0,21944932.99727842,115398283.06775096,191440.0898464951,4164460.72102022,21816725.350645218,15.858389601511504,41139511.468186595,31160479.88915774,26325601.829253744,415759225.47531074,346.8323092123389,1456182.1475848055,51923932.50433246,2901924.8880255944,3458499.2453874145,16907927.61529499,33214868.580553204,17993.29453697969,739.5041366477465,1105930.14580271,9249875.866101213,7716681.606653972,2900744.313892764,0.0,103470369.05058765,10889966.20188162,7025898.319155744,236685424.89077035,997809.8741954971,24820567.809428655
2017-11-01,0.0,29053197.529365577,121735878.33661532,254794.36418418417,6063454.80980544,24755272.267186426,15.858389601511504,40166417.70163847,32457153.58872815,28022500.536846906,441285813.9535464,346.8323092123389,1559144.5216564587,54614527.417254865,2972836.5864171963,3146667.3462131405,17876239.56307437,33730827.70413462,17993.29453697969,739.5041366477465,1065609.7759036527,10762473.332765136,7744315.202380574,2764995.195754925,0.0,116694652.8117536,10486487.613944123,8142091.088031409,250324451.53413254,1383181.9570177966,21284580.970741037
2017-12-01,0.0,33260810.0244378,143118259.04612747,190062.82301306707,5917698.684569733,26073647.37028331,15.858389601511504,40777888.78467208,32090994.435222507,27127953.347381487,449001721.4317578,346.8323092123389,1652300.9553403354,61734205.50205321,2465545.2056157296,3311087.8021413935,18093922.093970504,33235235.38806299,17993.29453697969,739.5041366477465,938888.613363759,12380890.375286207,8437457.895189539,2943612.456462607,0.0,104363594.8570087,8836972.210317304,7859220.317836894,253153527.56472093,924253.3770592908,19289151.504734054
2018-01-01,0.0,24011416.845994268,123081499.2760735,223087.38313091485,5710007.083349165,33128926.3774493,16.752492285016654,43675714.516976796,34431049.53545829,26687089.243200958,416394051.1578107,13582.497723532351,1790213.7203237847,44273280.3033013,3154482.701906393,2681376.665181235,19114166.682968587,33405405.6549471,22841.90696310522,158.27648773596692,455580.42466281046,9556583.805285078,7537418.099608016,2341663.6928289654,0.0,78697799.97416522,10821748.341490813,8072051.417912783,209778194.98771748,905243.1136626346,19369500.49020656
2018-02-01,0.0,18554276.661462065,95108431.29845496,172385.70521852016,4412278.202610225,25599624.938706923,15.229538429294402,33749415.77719572,26605811.01576992,20621841.696529638,321759039.66524506,12935.712115124321,1383346.966281754,34211171.15773,2437554.8161262195,2071972.878504291,14770037.89754558,25813268.016862515,17403.35765551234,137.6317284274614,352039.4192044663,7384632.943527783,5824368.5339447,1809467.399758952,0.0,60811936.36903857,8362260.085549085,6237494.280079797,162101332.55812347,699506.0426674449,14967341.294129942
2018-03-01,0.0,24519939.88867913,129760001.57618463,255271.92659344792,5323098.267724989,30126984.116729498,15.229538429294402,40379522.772079036,32512128.99763624,26561918.7370263,406954831.02143425,15418.993894592833,1906961.5401709836,43835828.61523285,2951862.4275516397,2526408.0048912764,18324358.694536112,29824487.80267456,17279.78549564873,1009.6663598787914,414873.2074660669,8518431.145750998,6926368.046389789,2796009.7855034317,0.0,87321710.85167862,10268193.02540373,7665041.4103151625,207839960.52335274,766286.9177116838,16550258.834120907
2018-04-01,0.0,28599125.500872564,122165598.76188517,268498.45128740894,5511066.425939168,29738002.802817304,15.229538429294402,39880698.331266806,32028221.540834747,25805741.590999246,438642384.32697195,16489.970871651625,2067052.138605091,38799092.84353885,2477783.368645831,2542742.539405659,17466530.730472464,31196890.181614988,17279.78549564873,1881.7009913301206,315303.63767421077,9128171.480394227,6926368.046389789,3073895.4206270864,0.0,90433073.84239773,10089648.788558016,7011603.972079482,219305331.40308607,1663103.671105719,18165722.34581796
2018-05-01,0.0,25896745.07960785,124012372.69068025,264530.49387922056,5419082.008089679,27404114.919344075,15.229538429294402,38068513.337429956,30502300.027054053,25717201.861875817,449153608.583721,17555.823556954158,1977589.7453625018,38462062.19710579,2991150.7473504655,2275945.1423374005,17077264.259384762,31079535.108831484,17279.78549564873,2753.7356227814507,459126.3495957806,7992380.660960758,6654355.5081695,3224845.642175738,0.0,91443539.86041164,10473328.95709881,7789855.303011865,229887377.98936135,1262300.2933046175,19035270.307471234
2018-06-01,0.0,23501744.42189931,113154861.18642761,264530.49387922056,5235113.172390692,27221064.889267746,15.229538429294402,40152210.36867093,30366805.939149622,25475512.331025396,460807099.89089394,24012.431169844476,2015258.121464644,37566434.46075127,2742324.721957913,2341283.2803949323,17160163.600449733,31555475.12623126,17279.78549564873,3625.7702542327816,962505.841321275,8195627.439175172,7642888.87877494,2878346.269984515,0.0,101126566.73807037,10811423.363040702,8171638.974790015,249454349.45959878,1271514.1640586657,19167144.879854664
2018-07-01,0.0,21516583.44893234,107236322.63142036,243368.054368883,5039146.369146121,25100735.374216903,15.229538429294402,37923285.968585886,29866768.233788084,24783945.257601917,435363545.2288643,14814.327467353904,1511443.5910984832,38103186.971737266,2826139.804195406,2591746.14294881,17307940.68669599,32008596.101700895,17279.78549564873,4497.804885684111,674860.4174781353,8046181.278723398,5672456.589715775,2768564.2906764047,0.0,90331300.28662655,11111529.633483505,7129075.871088147,230873310.6603423,867639.4960062151,17642345.136671215
2018-08-01,0.0,23982025.302455835,124417491.90727964,178558.08336847392,4563226.989837875,23880401.840374704,15.229538429294402,38276883.04055404,31037824.279247697,24042125.905486763,439009330.21881807,3638.247146946132,1793956.4118645552,40481125.42157049,2718751.73007862,2885767.7642077073,17199811.111393854,31535915.94743401,17279.78549564873,3550.89859396114,669328.7747119211,8440719.142316075,5995333.26109921,2428926.292191939,0.0,86776495.37433296,10932985.396637786,7187811.820592475,245077879.0965566,904494.9790224083,17671192.699380092
2018-09-01,0.0,22726891.26793478,126036386.27673748,194429.91300122716,4939163.306266237,25154124.9663225,15.229538429294402,36464698.04671719,31495923.33835312,24614044.69631104,453059806.7872426,333.07896415704045,1657408.5484942873,45018556.5318822,2765897.7138372087,4257868.6634159,16442904.084278867,31252307.854873877,17279.78549564873,2367.2657293074276,685923.7030105637,8470608.37440643,6890984.301580645,2555861.705766941,0.0,84602903.00464831,10389755.059000814,7341993.688041343,261263235.34234366,904494.9790224083,20906240.803161193
2018-10-01,0.0,21580620.899673205,133463044.4154138,108457.50249048044,4123301.5131663885,23880401.840374704,15.229538429294402,37506546.562337704,30618437.816686396,21127493.741369825,454811677.49670076,333.07896415704045,1902252.993158216,48167296.55272437,2682082.6315997154,3141675.471599713,15469737.906559598,30600335.228298847,17279.78549564873,710.179718792228,636138.9181146357,7890757.271853558,5422558.8920012005,2514693.463526399,0.0,82407502.01586987,10420145.567400089,7092365.902647938,246063811.76753765,1091843.684354724,22348618.938605007
2018-11-01,0.0,25627787.786496207,138522287.1320871,85972.41051074672,5447077.265696043,22141426.55464956,15.229538429294402,41572912.88997161,29682883.400203515,22457982.643873133,453527366.87524,333.07896415704045,2005841.0274391086,52152371.88138189,2653271.197080578,3201568.7648191173,14356003.280947547,30835045.373865858,17279.78549564873,710.179718792228,508911.13449170865,8632010.227694342,6532723.885388073,2377465.9893912617,0.0,93188229.38791776,11814310.140216647,7143759.858464225,250667805.05465233,855354.3350008173,27776081.80826069
2018-12-01,0.0,29623724.71272648,140019329.23717713,70100.58087799349,5111134.174419636,21165159.72757579,15.229538429294402,40625777.87577116,30953946.986735426,23273983.931199796,453207768.84040624,333.07896415704045,1859876.0700433059,68953973.7368965,2244672.67117281,2961995.591941497,13732456.063371873,29713652.4561568,17279.78549564873,710.179718792228,414873.2074660669,8763522.848891906,6720700.029686646,2689658.4930487,0.0,91516235.25739111,12672842.002496058,6306772.578027516,248615637.5041943,861496.9155035162,23016233.96129613
2019-01-01,0.0,18898279.455399066,126133590.25134625,98938.78788246356,6851931.036429578,21439294.748871874,16.455399207617916,41106320.75441133,30946060.38671284,24303135.371371303,441603793.30318207,13341.622158345268,1682804.6193480168,56250983.66490106,2922932.1433581896,1967071.625047978,17421124.51525037,31458271.207091764,22436.82261399054,155.46957112789903,95017.34460219096,7403027.2899025725,7707641.862234875,2322947.283055456,0.0,61383330.92255326,10920311.222097568,6582329.12705406,174965576.70606095,872171.3186979851,19498678.092372045
2019-02-01,0.0,14603215.948899558,97466865.23487669,76452.69975924755,5294673.984904059,16566727.767402079,14.959453813683611,31763975.141657904,23912864.85425246,18779695.52207469,341239294.9675212,12706.306814990936,1300349.0245840405,43466669.213735834,2258629.3844461585,1520009.892716543,13461778.040126728,24308664.124710344,17094.721961492563,135.1909313776521,73422.49358686387,5720521.090038087,5955905.077847593,1795004.7194733885,0.0,47432573.91448496,8438422.311504258,5086345.236663353,135200672.96562284,673950.5647295561,15067160.350390371
