name,date,data,能源
天津市,2020年5月,0.0,原煤产量当期值(万吨)
天津市,2020年4月,0.0,原煤产量当期值(万吨)
天津市,2020年3月,0.0,原煤产量当期值(万吨)
天津市,2020年2月,0.0,原煤产量当期值(万吨)
天津市,2020年1月,0.0,原煤产量当期值(万吨)
天津市,2019年12月,0.0,原煤产量当期值(万吨)
天津市,2019年11月,0.0,原煤产量当期值(万吨)
天津市,2019年10月,0.0,原煤产量当期值(万吨)
天津市,2019年9月,0.0,原煤产量当期值(万吨)
天津市,2019年8月,0.0,原煤产量当期值(万吨)
天津市,2019年7月,0.0,原煤产量当期值(万吨)
天津市,2019年6月,0.0,原煤产量当期值(万吨)
天津市,2019年5月,0.0,原煤产量当期值(万吨)
天津市,2019年4月,0.0,原煤产量当期值(万吨)
天津市,2019年3月,0.0,原煤产量当期值(万吨)
天津市,2019年2月,0.0,原煤产量当期值(万吨)
天津市,2019年1月,0.0,原煤产量当期值(万吨)
天津市,2018年12月,0.0,原煤产量当期值(万吨)
天津市,2018年11月,0.0,原煤产量当期值(万吨)
天津市,2018年10月,0.0,原煤产量当期值(万吨)
天津市,2018年9月,0.0,原煤产量当期值(万吨)
天津市,2018年8月,0.0,原煤产量当期值(万吨)
天津市,2018年7月,0.0,原煤产量当期值(万吨)
天津市,2018年6月,0.0,原煤产量当期值(万吨)
天津市,2018年5月,0.0,原煤产量当期值(万吨)
天津市,2018年4月,0.0,原煤产量当期值(万吨)
天津市,2018年3月,0.0,原煤产量当期值(万吨)
天津市,2018年2月,0.0,原煤产量当期值(万吨)
天津市,2018年1月,0.0,原煤产量当期值(万吨)
天津市,2017年12月,0.0,原煤产量当期值(万吨)
天津市,2017年11月,0.0,原煤产量当期值(万吨)
天津市,2017年10月,0.0,原煤产量当期值(万吨)
天津市,2017年9月,0.0,原煤产量当期值(万吨)
天津市,2017年8月,0.0,原煤产量当期值(万吨)
天津市,2017年7月,0.0,原煤产量当期值(万吨)
天津市,2017年6月,0.0,原煤产量当期值(万吨)
天津市,2017年5月,0.0,原煤产量当期值(万吨)
天津市,2017年4月,0.0,原煤产量当期值(万吨)
天津市,2017年3月,0.0,原煤产量当期值(万吨)
天津市,2017年2月,0.0,原煤产量当期值(万吨)
天津市,2017年1月,0.0,原煤产量当期值(万吨)
天津市,2016年12月,0.0,原煤产量当期值(万吨)
天津市,2016年11月,0.0,原煤产量当期值(万吨)
天津市,2016年10月,0.0,原煤产量当期值(万吨)
天津市,2016年9月,0.0,原煤产量当期值(万吨)
天津市,2016年8月,0.0,原煤产量当期值(万吨)
天津市,2016年7月,0.0,原煤产量当期值(万吨)
天津市,2016年6月,0.0,原煤产量当期值(万吨)
天津市,2016年5月,0.0,原煤产量当期值(万吨)
天津市,2016年4月,0.0,原煤产量当期值(万吨)
天津市,2016年3月,0.0,原煤产量当期值(万吨)
天津市,2016年2月,0.0,原煤产量当期值(万吨)
天津市,2016年1月,0.0,原煤产量当期值(万吨)
天津市,2015年12月,0.0,原煤产量当期值(万吨)
天津市,2015年11月,0.0,原煤产量当期值(万吨)
天津市,2015年10月,0.0,原煤产量当期值(万吨)
天津市,2015年9月,0.0,原煤产量当期值(万吨)
天津市,2015年8月,0.0,原煤产量当期值(万吨)
天津市,2015年7月,0.0,原煤产量当期值(万吨)
天津市,2015年6月,0.0,原煤产量当期值(万吨)
天津市,2015年5月,0.0,原煤产量当期值(万吨)
天津市,2015年4月,0.0,原煤产量当期值(万吨)
天津市,2015年3月,0.0,原煤产量当期值(万吨)
天津市,2015年2月,0.0,原煤产量当期值(万吨)
天津市,2015年1月,0.0,原煤产量当期值(万吨)
天津市,2014年12月,0.0,原煤产量当期值(万吨)
天津市,2014年11月,0.0,原煤产量当期值(万吨)
天津市,2014年10月,0.0,原煤产量当期值(万吨)
天津市,2014年9月,0.0,原煤产量当期值(万吨)
天津市,2014年8月,0.0,原煤产量当期值(万吨)
天津市,2014年7月,0.0,原煤产量当期值(万吨)
天津市,2014年6月,0.0,原煤产量当期值(万吨)
天津市,2014年5月,0.0,原煤产量当期值(万吨)
天津市,2014年4月,0.0,原煤产量当期值(万吨)
天津市,2014年3月,0.0,原煤产量当期值(万吨)
天津市,2014年2月,0.0,原煤产量当期值(万吨)
天津市,2014年1月,0.0,原煤产量当期值(万吨)
天津市,2013年12月,0.0,原煤产量当期值(万吨)
天津市,2013年11月,0.0,原煤产量当期值(万吨)
天津市,2013年10月,0.0,原煤产量当期值(万吨)
天津市,2013年9月,0.0,原煤产量当期值(万吨)
天津市,2013年8月,0.0,原煤产量当期值(万吨)
天津市,2013年7月,0.0,原煤产量当期值(万吨)
天津市,2013年6月,0.0,原煤产量当期值(万吨)
天津市,2013年5月,0.0,原煤产量当期值(万吨)
天津市,2013年4月,0.0,原煤产量当期值(万吨)
天津市,2013年3月,0.0,原煤产量当期值(万吨)
天津市,2013年2月,0.0,原煤产量当期值(万吨)
天津市,2013年1月,0.0,原煤产量当期值(万吨)
天津市,2012年12月,0.0,原煤产量当期值(万吨)
天津市,2012年11月,0.0,原煤产量当期值(万吨)
天津市,2012年10月,0.0,原煤产量当期值(万吨)
天津市,2012年9月,0.0,原煤产量当期值(万吨)
天津市,2012年8月,0.0,原煤产量当期值(万吨)
天津市,2012年7月,0.0,原煤产量当期值(万吨)
天津市,2012年6月,0.0,原煤产量当期值(万吨)
天津市,2012年5月,0.0,原煤产量当期值(万吨)
天津市,2012年4月,0.0,原煤产量当期值(万吨)
天津市,2012年3月,0.0,原煤产量当期值(万吨)
天津市,2012年2月,0.0,原煤产量当期值(万吨)
天津市,2012年1月,0.0,原煤产量当期值(万吨)
天津市,2011年12月,0.0,原煤产量当期值(万吨)
天津市,2011年11月,0.0,原煤产量当期值(万吨)
天津市,2011年10月,0.0,原煤产量当期值(万吨)
天津市,2011年9月,0.0,原煤产量当期值(万吨)
天津市,2011年8月,0.0,原煤产量当期值(万吨)
天津市,2011年7月,0.0,原煤产量当期值(万吨)
天津市,2011年6月,0.0,原煤产量当期值(万吨)
天津市,2011年5月,0.0,原煤产量当期值(万吨)
天津市,2011年4月,0.0,原煤产量当期值(万吨)
天津市,2011年3月,0.0,原煤产量当期值(万吨)
天津市,2011年2月,0.0,原煤产量当期值(万吨)
天津市,2011年1月,0.0,原煤产量当期值(万吨)
天津市,2010年12月,0.0,原煤产量当期值(万吨)
天津市,2010年11月,0.0,原煤产量当期值(万吨)
天津市,2010年10月,0.0,原煤产量当期值(万吨)
天津市,2010年9月,0.0,原煤产量当期值(万吨)
天津市,2010年8月,0.0,原煤产量当期值(万吨)
天津市,2010年7月,0.0,原煤产量当期值(万吨)
天津市,2010年6月,0.0,原煤产量当期值(万吨)
天津市,2010年5月,0.0,原煤产量当期值(万吨)
天津市,2010年4月,0.0,原煤产量当期值(万吨)
天津市,2010年3月,0.0,原煤产量当期值(万吨)
天津市,2010年2月,0.0,原煤产量当期值(万吨)
天津市,2010年1月,0.0,原煤产量当期值(万吨)
天津市,2009年12月,0.0,原煤产量当期值(万吨)
天津市,2009年11月,0.0,原煤产量当期值(万吨)
天津市,2009年10月,0.0,原煤产量当期值(万吨)
天津市,2009年9月,0.0,原煤产量当期值(万吨)
天津市,2009年8月,0.0,原煤产量当期值(万吨)
天津市,2009年7月,0.0,原煤产量当期值(万吨)
天津市,2009年6月,0.0,原煤产量当期值(万吨)
天津市,2009年5月,0.0,原煤产量当期值(万吨)
天津市,2009年4月,0.0,原煤产量当期值(万吨)
天津市,2009年3月,0.0,原煤产量当期值(万吨)
天津市,2009年2月,0.002,原煤产量当期值(万吨)
天津市,2009年1月,0.0001,原煤产量当期值(万吨)
天津市,2008年12月,0.0,原煤产量当期值(万吨)
天津市,2008年11月,0.0,原煤产量当期值(万吨)
天津市,2008年10月,0.0,原煤产量当期值(万吨)
天津市,2008年9月,0.0,原煤产量当期值(万吨)
天津市,2008年8月,0.0,原煤产量当期值(万吨)
天津市,2008年7月,0.0,原煤产量当期值(万吨)
天津市,2008年6月,0.0,原煤产量当期值(万吨)
天津市,2008年5月,0.0,原煤产量当期值(万吨)
天津市,2008年4月,0.0,原煤产量当期值(万吨)
天津市,2008年3月,0.0,原煤产量当期值(万吨)
天津市,2008年2月,0.0,原煤产量当期值(万吨)
天津市,2008年1月,0.0,原煤产量当期值(万吨)
天津市,2007年12月,0.0,原煤产量当期值(万吨)
天津市,2007年11月,0.0,原煤产量当期值(万吨)
天津市,2007年10月,0.0,原煤产量当期值(万吨)
天津市,2007年9月,0.0,原煤产量当期值(万吨)
天津市,2007年8月,0.0,原煤产量当期值(万吨)
天津市,2007年7月,0.0,原煤产量当期值(万吨)
天津市,2007年6月,0.0,原煤产量当期值(万吨)
天津市,2007年5月,0.0,原煤产量当期值(万吨)
天津市,2007年4月,0.0,原煤产量当期值(万吨)
天津市,2007年3月,0.0,原煤产量当期值(万吨)
天津市,2007年2月,0.0,原煤产量当期值(万吨)
天津市,2007年1月,0.0,原煤产量当期值(万吨)
天津市,2006年12月,0.0,原煤产量当期值(万吨)
天津市,2006年11月,0.0,原煤产量当期值(万吨)
天津市,2006年10月,0.0,原煤产量当期值(万吨)
天津市,2006年9月,0.0,原煤产量当期值(万吨)
天津市,2006年8月,0.0,原煤产量当期值(万吨)
天津市,2006年7月,0.0,原煤产量当期值(万吨)
天津市,2006年6月,0.0,原煤产量当期值(万吨)
天津市,2006年5月,0.0,原煤产量当期值(万吨)
天津市,2006年4月,0.0,原煤产量当期值(万吨)
天津市,2006年3月,0.0,原煤产量当期值(万吨)
天津市,2006年2月,0.0,原煤产量当期值(万吨)
天津市,2006年1月,0.0,原煤产量当期值(万吨)
天津市,2005年12月,0.0,原煤产量当期值(万吨)
天津市,2005年11月,0.0,原煤产量当期值(万吨)
天津市,2005年10月,0.0,原煤产量当期值(万吨)
天津市,2005年9月,0.0,原煤产量当期值(万吨)
天津市,2005年8月,0.0,原煤产量当期值(万吨)
天津市,2005年7月,0.0,原煤产量当期值(万吨)
天津市,2005年6月,0.0,原煤产量当期值(万吨)
天津市,2005年5月,0.0,原煤产量当期值(万吨)
天津市,2005年4月,0.0,原煤产量当期值(万吨)
天津市,2005年3月,0.0,原煤产量当期值(万吨)
天津市,2005年2月,0.0,原煤产量当期值(万吨)
天津市,2005年1月,0.0,原煤产量当期值(万吨)
天津市,2004年12月,0.0,原煤产量当期值(万吨)
天津市,2004年11月,0.0,原煤产量当期值(万吨)
天津市,2004年10月,0.0,原煤产量当期值(万吨)
天津市,2004年9月,0.0,原煤产量当期值(万吨)
天津市,2004年8月,0.0,原煤产量当期值(万吨)
天津市,2004年7月,0.0,原煤产量当期值(万吨)
