year,month,province,enmpt
2014,7,河北,28950893.984556902
2014,7,河南,50962367.13322688
2014,7,浙江,19721.820438494276
2014,7,海南,5133.44915914502
2014,7,湖北,5798660.124095301
2014,7,湖南,23287677.203793842
2014,7,甘肃,9645774.48093818
2014,7,福建,5480058.290222999
2014,7,西藏,0.0
2014,7,贵州,93031095.34125221
2014,7,辽宁,19988960.609918047
2014,7,重庆,29923654.09165229
2014,7,陕西,197856471.00857595
2014,7,青海,1111253.9011957028
2014,7,黑龙江,23101390.11601652
2014,8,上海,0.0
2014,8,云南,22158758.734091975
2014,8,内蒙古,144445097.44010773
2014,8,北京,374673.83590919303
2014,8,吉林,13392656.186056133
2014,8,四川,70294482.8052206
2014,8,天津,17.38182585306544
2014,8,宁夏,45632451.11559925
2014,8,安徽,47848198.75362008
2014,8,山东,38454809.373880506
2014,8,山西,488181592.5612174
2014,8,广东,4152.415952212139
2014,8,广西,2518066.4868460763
2014,8,新疆,35484724.6497847
2014,8,江苏,5688518.209526392
2014,8,江西,14623843.285506865
2014,8,河北,30027825.648938846
2014,8,河南,50884305.300691
2014,8,浙江,19721.820438494276
2014,8,海南,4052.723020377648
2014,8,湖北,4744358.283350701
2014,8,湖南,27355045.48253866
2014,8,甘肃,8556139.077341776
2014,8,福建,5648439.969531527
2014,8,西藏,0.0
2014,8,贵州,95650214.01640007
2014,8,辽宁,19974054.59902326
2014,8,重庆,33383576.5959996
2014,8,陕西,199798576.94714496
2014,8,青海,1112733.6001320488
2014,8,黑龙江,23696061.388407607
2014,9,上海,0.0
2014,9,云南,27542129.38131919
2014,9,内蒙古,151819749.56706738
2014,9,北京,112402.15077275787
2014,9,吉林,16368802.00517972
2014,9,四川,74739245.53307462
2014,9,天津,17.38182585306544
2014,9,宁夏,45906782.81199643
2014,9,安徽,45803277.283195905
2014,9,山东,37839247.535775
2014,9,山西,504897435.7144326
2014,9,广东,380.15075618843537
2014,9,广西,3059057.3336294135
2014,9,新疆,36916968.12010809
2014,9,江苏,5506539.546425426
2014,9,江西,15980694.724368325
2014,9,河北,29975835.844451435
2014,9,河南,49100892.66506377
2014,9,浙江,19721.820438494276
2014,9,海南,2701.815346918433
2014,9,湖北,5271509.203723002
2014,9,湖南,27713930.918898493
2014,9,甘肃,9276037.91684359
2014,9,福建,6046433.02971532
2014,9,西藏,0.0
2014,9,贵州,108879144.34287424
2014,9,辽宁,20533030.00757801
2014,9,重庆,29206733.212373115
2014,9,陕西,207277134.14342555
2014,9,青海,1108294.5033230113
2014,9,黑龙江,29837971.552874178
2014,10,上海,0.0
2014,10,云南,24141655.002720628
2014,10,内蒙古,148875694.32599613
2014,10,北京,112402.15077275787
2014,10,吉林,12972113.84204953
2014,10,四川,69286007.22831255
2014,10,天津,17.38182585306544
2014,10,宁夏,45918456.501204826
2014,10,安徽,44346147.24992268
2014,10,山东,38576904.283917956
2014,10,山西,466110143.9448491
2014,10,广东,380.15075618843537
2014,10,广西,2232816.7676330437
2014,10,新疆,35896345.86874883
2014,10,江苏,5304341.031868801
2014,10,江西,7914966.726691857
2014,10,河北,28817205.915875014
2014,10,河南,45678181.5461832
2014,10,浙江,19721.820438494276
2014,10,海南,810.5446040755295
2014,10,湖北,1757169.7345743338
2014,10,湖南,27036036.205774352
2014,10,甘肃,8930225.483366888
2014,10,福建,6092355.305890373
2014,10,西藏,0.0
2014,10,贵州,109812502.99801782
2014,10,辽宁,18237504.329779815
2014,10,重庆,3522263.4503715714
2014,10,陕西,202214131.59710646
2014,10,青海,1131969.6863045443
2014,10,黑龙江,25838693.759160172
2014,11,上海,0.0
2014,11,云南,28895466.791441545
2014,11,内蒙古,153967825.16070843
2014,11,北京,112402.15077275787
2014,11,吉林,13069162.075281827
2014,11,四川,75262158.79517509
2014,11,天津,17.38182585306544
2014,11,宁夏,45288077.28395174
2014,11,安徽,45660033.991789386
2014,11,山东,37676454.32239172
2014,11,山西,508773441.7021722
2014,11,广东,380.15075618843537
2014,11,广西,2281997.753704256
2014,11,新疆,37947508.95505682
2014,11,江苏,5014523.161004306
2014,11,江西,9422579.436537929
2014,11,河北,28445850.169536427
2014,11,河南,49004816.56348118
2014,11,浙江,19721.820438494276
2014,11,海南,810.5446040755295
2014,11,湖北,6267238.719981788
2014,11,湖南,28910215.706764612
2014,11,甘肃,9600101.140667664
2014,11,福建,6475040.940682479
2014,11,西藏,0.0
2014,11,贵州,125689124.20336872
2014,11,辽宁,19325643.12509975
2014,11,重庆,7948470.61809514
2014,11,陕西,205180432.70725924
2014,11,青海,1436787.667191781
2014,11,黑龙江,31608366.94396209
2014,12,上海,0.0
2014,12,云南,30784143.366960388
2014,12,内蒙古,158739119.6692013
2014,12,北京,112402.15077275787
2014,12,吉林,11888408.570955625
2014,12,四川,88260288.45310111
2014,12,天津,17.38182585306544
2014,12,宁夏,41891033.72431003
2014,12,安徽,46400947.56803002
2014,12,山东,35916252.70268507
2014,12,山西,513924807.9739342
2014,12,广东,380.15075618843537
2014,12,广西,2252489.162061529
2014,12,新疆,41002432.70062192
2014,12,江苏,3821551.9251202177
2014,12,江西,13719275.659599226
2014,12,河北,27814545.400760803
2014,12,河南,49263021.08648442
2014,12,浙江,19721.820438494276
2014,12,海南,810.5446040755295
2014,12,湖北,5915804.773066923
2014,12,湖南,31502166.08047455
2014,12,甘肃,10263452.035072662
2014,12,福建,4928990.976122361
2014,12,西藏,0.0
2014,12,贵州,129232077.46575062
2014,12,辽宁,19034975.912651274
2014,12,重庆,4052161.4915779145
2014,12,陕西,214282242.62831393
2014,12,青海,2416348.3630527076
2014,12,黑龙江,32493564.639506053
2015,1,上海,0.0
2015,1,云南,21527536.864849363
2015,1,内蒙古,145850449.53502825
2015,1,北京,566443.4886840928
2015,1,吉林,10311583.313459316
2015,1,四川,62586136.82853686
2015,1,天津,18.453643481492836
2015,1,宁夏,44052055.83273411
2015,1,安徽,45217605.72382535
2015,1,山东,35098191.80704587
2015,1,山西,474789679.10709673
2015,1,广东,14961.748157462582
2015,1,广西,2275551.5335436324
2015,1,新疆,33862229.566825524
2015,1,江苏,5179545.582050548
2015,1,江西,11237023.854802795
2015,1,河北,26507062.973215215
2015,1,河南,44160955.70819528
2015,1,浙江,25161.414812981267
2015,1,海南,174.348856665031
2015,1,湖北,2998427.0928727696
2015,1,湖南,22872647.95033862
2015,1,甘肃,9107344.091703761
2015,1,福建,4647937.2900668215
2015,1,西藏,0.0
2015,1,贵州,104133432.35488418
2015,1,辽宁,17606062.89003389
2015,1,重庆,23120979.464709055
2015,1,陕西,199010192.130864
2015,1,青海,730627.1267505151
2015,1,黑龙江,23706442.527431294
2015,2,上海,0.0
2015,2,云南,16401932.820510406
2015,2,内蒙古,111124151.830898
2015,2,北京,431575.99061796063
2015,2,吉林,7856444.41546003
2015,2,四川,47684675.59486936
2015,2,天津,16.776039515819054
2015,2,宁夏,33563471.051518925
2015,2,安徽,34451509.06221428
2015,2,山东,26741479.424919013
2015,2,山西,361744516.77757126
2015,2,广东,14249.283956706176
2015,2,广西,1733753.5463118684
2015,2,新疆,25799793.91021981
2015,2,江苏,3946320.436514043
2015,2,江西,8561541.969527032
2015,2,河北,20195857.467818893
2015,2,河南,33646442.385057434
2015,2,浙江,19170.601728494665
2015,2,海南,151.60770140533694
2015,2,湖北,2284515.8762589158
2015,2,湖南,17426779.36002987
2015,2,甘肃,6938928.819548563
2015,2,福建,3541285.5480972184
2015,2,西藏,0.0
2015,2,贵州,79339757.8448846
2015,2,辽宁,13414143.130677095
2015,2,重庆,17615984.32302636
2015,2,陕西,151626812.78493488
2015,2,青海,556668.2860672147
2015,2,黑龙江,18062051.41764785
2015,3,上海,0.0
2015,3,云南,25514393.128500324
2015,3,内蒙古,136427546.71610603
2015,3,北京,646891.4581169512
2015,3,吉林,10502565.01109207
2015,3,四川,58172579.44530778
2015,3,天津,16.776039515819054
2015,3,宁夏,43047091.66472283
2015,3,安徽,43347333.16205501
2015,3,山东,33468810.9817672
2015,3,山西,496686677.9942285
2015,3,广东,16984.73345536885
2015,3,广西,2053926.0176232574
2015,3,新疆,40841466.981492035
2015,3,江苏,4858665.3099155165
2015,3,江西,10484063.332604835
2015,3,河北,25858719.785127535
2015,3,河南,39840921.25921354
2015,3,浙江,19034.481290797125
2015,3,海南,1112.1940976581882
2015,3,湖北,3552428.7785510644
2015,3,湖南,22533437.950340014
2015,3,甘肃,8803891.043155594
2015,3,福建,5211323.624286207
2015,3,西藏,0.0
2015,3,贵州,109465717.09282641
2015,3,辽宁,16683874.464396961
2015,3,重庆,24286897.410079297
2015,3,陕西,186132320.47470665
2015,3,青海,813651.8969320998
2015,3,黑龙江,24332042.98941683
2015,4,上海,0.0
2015,4,云南,27827406.53929248
2015,4,内蒙古,131720575.84043261
2015,4,北京,612361.4410958438
2015,4,吉林,10564241.147902178
2015,4,四川,46190237.90791638
2015,4,天津,16.776039515819054
2015,4,宁夏,40001313.43884107
2015,4,安徽,40152253.04678993
2015,4,山东,32449484.431664858
2015,4,山西,477127582.3369406
2015,4,广东,18164.464027709193
2015,4,广西,1493764.3764532788
2015,4,新疆,36272970.25407829
2015,4,江苏,4723638.26923615
2015,4,江西,10357510.85187373
2015,4,河北,25370369.94118916
2015,4,河南,39018607.51713512
2015,4,浙江,19034.481290797125
2015,4,海南,2072.780493911039
2015,4,湖北,3507947.251821351
2015,4,湖南,22021793.260468177
2015,4,甘肃,8182210.635238241
2015,4,福建,5412747.517813731
2015,4,西藏,0.0
2015,4,贵州,109082146.65765844
2015,4,辽宁,16616502.912132908
2015,4,重庆,23108542.11449203
2015,4,陕西,202482046.69234717
2015,4,青海,899753.5217841661
2015,4,黑龙江,24022898.935763985
2015,5,上海,0.0
2015,5,云南,30632000.54957012
2015,5,内蒙古,129823353.84863643
2015,5,北京,627602.7283556667
2015,5,吉林,9415214.719129935
2015,5,四川,44526161.03140083
2015,5,天津,16.776039515819054
2015,5,宁夏,41955890.66685241
2015,5,安徽,40276442.19681567
2015,5,山东,33116751.88160773
2015,5,山西,530828940.44994366
2015,5,广东,19338.549956162737
2015,5,广西,1451425.4924081808
2015,5,新疆,37541957.01811771
2015,5,江苏,4539750.482105828
2015,5,江西,10400388.751624756
2015,5,河北,24618279.418932565
2015,5,河南,38786294.90777372
2015,5,浙江,19034.481290797125
2015,5,海南,3033.3668901638903
2015,5,湖北,3549034.777127989
2015,5,湖南,21216127.37307425
2015,5,甘肃,8126580.957357358
2015,5,福建,5404917.305667595
2015,5,西藏,0.0
2015,5,贵州,120115946.60807441
2015,5,辽宁,16839716.16311858
2015,5,重庆,23922941.713359896
2015,5,陕西,212853989.64684254
2015,5,青海,994795.1679985735
2015,5,黑龙江,24442921.74874826
2015,6,上海,0.0
2015,6,云南,33545092.453325614
2015,6,内蒙古,132609180.8891959
2015,6,北京,619094.0659335878
2015,6,吉林,9499688.999368059
2015,6,四川,43480911.351826854
2015,6,天津,16.776039515819054
2015,6,宁夏,45256633.707591765
2015,6,安徽,36704750.58612662
2015,6,山东,32320375.00724279
2015,6,山西,579131907.3199679
2015,6,广东,26450.80125352557
2015,6,广西,1551289.864992318
2015,6,新疆,47131087.27208746
2015,6,江苏,4324512.185915207
2015,6,江西,10979273.385877056
2015,6,河北,25083005.83546092
2015,6,河南,37874072.46930161
2015,6,浙江,19034.481290797125
2015,6,海南,3993.9532864167427
2015,6,湖北,5239923.848760209
2015,6,湖南,21480417.86564434
2015,6,甘肃,8996838.522423202
2015,6,福建,5251442.124355404
2015,6,西藏,0.0
2015,6,贵州,132459443.40511803
2015,6,辽宁,16755999.686435685
2015,6,重庆,23618963.249805033
2015,6,陕西,230297737.1298943
2015,6,青海,2000406.3239991926
2015,6,黑龙江,23996106.451114066
2015,7,上海,0.0
2015,7,云南,30017560.07031715
2015,7,内蒙古,129414029.37184602
2015,7,北京,598107.9745761182
2015,7,吉林,9383896.45794543
2015,7,四川,37721918.404184215
2015,7,天津,16.776039515819054
2015,7,宁夏,45353940.02725398
2015,7,安徽,40647204.39642188
2015,7,山东,31163606.75647099
2015,7,山西,522499801.1704024
2015,7,广东,16318.665476726936
2015,7,广西,1759063.1537296157
2015,7,新疆,38255285.328427985
2015,7,江苏,4608521.946670644
2015,7,江西,10764068.19340727
2015,7,河北,24114870.136310782
2015,7,河南,37310450.01234578
2015,7,浙江,19034.481290797125
2015,7,海南,4954.539682669592
2015,7,湖北,4228621.105160615
2015,7,湖南,19226810.6756606
2015,7,甘肃,9222246.391328342
2015,7,福建,4869061.725805894
2015,7,西藏,0.0
2015,7,贵州,111159096.48289123
2015,7,辽宁,16568589.603224622
2015,7,重庆,24292227.10218495
2015,7,陕西,216962636.03987047
2015,7,青海,1307237.4964204999
2015,7,黑龙江,24647211.039533667
2015,8,上海,0.0
2015,8,云南,26876108.352143906
2015,8,内蒙古,127536064.43777287
2015,8,北京,612067.1346216555
2015,8,吉林,9470454.510520067
2015,8,四川,36914727.65565916
2015,8,天津,16.776039515819054
2015,8,宁夏,46104666.282180496
2015,8,安徽,40741148.49377163
2015,8,山东,30362930.627895508
2015,8,山西,543619843.1811566
2015,8,广东,4007.697159625085
2015,8,广西,1481497.8738480285
2015,8,新疆,40909660.99058041
2015,8,江苏,4872130.506472151
2015,8,江西,10230346.600856634
2015,8,河北,25040487.636446804
2015,8,河南,39388461.974805824
2015,8,浙江,19034.481290797125
2015,8,海南,3911.478696844415
2015,8,湖北,3639344.463108958
2015,8,湖南,16354087.07143696
2015,8,甘肃,8534987.470162028
2015,8,福建,4918650.550024807
2015,8,西藏,0.0
2015,8,贵州,110454712.22007953
2015,8,辽宁,16912690.852555405
2015,8,重庆,22703534.03973281
2015,8,陕西,220029725.75333
2015,8,青海,1431667.031211626
2015,8,黑龙江,21299680.290101796
2015,9,上海,0.0
2015,9,云南,28199484.972897407
2015,9,内蒙古,139207802.5104916
2015,9,北京,457709.2167608437
2015,9,吉林,9178268.217820538
2015,9,四川,36799735.15206761
2015,9,天津,16.776039515819054
2015,9,宁夏,40661973.96586867
2015,9,安徽,38927870.34391618
2015,9,山东,29891625.87355055
2015,9,山西,517282156.02522135
2015,9,广东,366.90185264173334
2015,9,广西,1764721.8236418054
2015,9,新疆,45348373.22292755
2015,9,江苏,4873068.194254646
2015,9,江西,10287721.057286661
2015,9,河北,24253664.720411584
2015,9,河南,39850020.573721945
2015,9,浙江,19034.481290797125
2015,9,海南,2607.6524645629447
2015,9,湖北,3772301.5745120198
2015,9,湖南,15646568.72719025
2015,9,甘肃,8878914.12905932
2015,9,福建,4547116.053434472
2015,9,西藏,0.0
2015,9,贵州,109781446.00969076
2015,9,辽宁,16301714.564889688
2015,9,重庆,24049447.091078315
2015,9,陕西,224939572.6163367
2015,9,青海,1412093.7129176522
2015,9,黑龙江,24470526.81468458
2015,10,上海,0.0
2015,10,云南,25518505.622609798
2015,10,内蒙古,136766956.93435612
2015,10,北京,524041.8165472141
2015,10,吉林,9016905.822171936
2015,10,四川,40045544.9635702
2015,10,天津,16.776039515819054
2015,10,宁夏,45787353.086375624
2015,10,安徽,38794672.709748246
2015,10,山东,30167416.045857262
2015,10,山西,521087974.9112565
2015,10,广东,366.90185264173334
2015,10,广西,1628913.7457492617
2015,10,新疆,48116411.29613484
2015,10,江苏,4569519.905305182
2015,10,江西,10233081.573899923
2015,10,河北,24687315.41150493
2015,10,河南,41073411.55944212
2015,10,浙江,19034.481290797125
2015,10,海南,782.295739368883
2015,10,湖北,4156969.2869668216
2015,10,湖南,15921678.167320956
2015,10,甘肃,9098619.200805623
2015,10,福建,4641660.574415175
2015,10,西藏,0.0
2015,10,贵州,114432834.11224918
2015,10,辽宁,15661232.884987086
2015,10,重庆,24235541.499804903
2015,10,陕西,236564778.3536334
2015,10,青海,1474716.152053673
2015,10,黑龙江,24807943.249631852
2015,11,上海,0.0
2015,11,云南,30398470.13792728
2015,11,内蒙古,129945114.16590735
2015,11,北京,482315.8605359276
2015,11,吉林,10235507.338704327
2015,11,四川,40969475.745514154
2015,11,天津,16.776039515819054
2015,11,宁夏,48228093.27546129
2015,11,安徽,38098176.51667587
2015,11,山东,30217059.12038035
2015,11,山西,529090149.1678303
2015,11,广东,366.90185264173334
2015,11,广西,1769374.277272634
2015,11,新疆,53316752.77748069
2015,11,江苏,4559652.54464015
2015,11,江西,10523120.666942313
2015,11,河北,26094231.460271727
2015,11,河南,41143056.86523955
2015,11,浙江,19034.481290797125
2015,11,海南,782.295739368883
2015,11,湖北,4230473.486547716
2015,11,湖南,17662837.312836144
2015,11,甘肃,10605183.228526806
2015,11,福建,4528001.5683788955
2015,11,西藏,0.0
2015,11,贵州,127639284.31108567
2015,11,辽宁,16335241.327420099
2015,11,重庆,25364999.498775013
2015,11,陕西,236534098.65998256
2015,11,青海,935131.309252852
2015,11,黑龙江,26158848.28937171
2015,12,上海,0.0
2015,12,云南,27838178.02900973
2015,12,内蒙古,130184735.27676618
2015,12,北京,379509.6554286114
2015,12,吉林,10126820.769329883
2015,12,四川,43193736.75072632
2015,12,天津,16.776039515819054
2015,12,宁夏,44276851.57567339
2015,12,安徽,38978335.623325445
2015,12,山东,29764121.750056893
2015,12,山西,538278529.9964024
2015,12,广东,366.90185264173334
2015,12,广西,1839368.5490095676
2015,12,新疆,50619820.31360867
2015,12,江苏,4309281.2511343
2015,12,江西,11230704.97567461
2015,12,河北,25978520.339525882
2015,12,河南,40908248.587534264
2015,12,浙江,19034.481290797125
2015,12,海南,782.295739368883
2015,12,湖北,3878015.274133086
2015,12,湖南,17058806.84434267
2015,12,甘肃,10281919.16061681
2015,12,福建,4290238.234698265
2015,12,西藏,0.0
2015,12,贵州,114747401.90775453
2015,12,辽宁,14276467.119873675
2015,12,重庆,24778280.46463861
2015,12,陕西,231459796.2550841
2015,12,青海,876869.7736309491
2015,12,黑龙江,25795025.23239655
2016,1,上海,0.0
2016,1,云南,14707940.669320788
2016,1,内蒙古,115173226.55384707
2016,1,北京,369435.51510973985
2016,1,吉林,7566309.8763764985
2016,1,四川,49421917.52934964
2016,1,天津,17.459730232442315
2016,1,宁夏,31747167.784600757
2016,1,安徽,36205699.34701867
2016,1,山东,28148080.861494277
2016,1,山西,404010491.04262334
2016,1,广东,14155.908392671794
2016,1,广西,1343057.962319586
2016,1,新疆,36119424.95397499
2016,1,江苏,3572872.8181511587
2016,1,江西,7802127.800120481
2016,1,河北,22336636.775005
2016,1,河南,35706130.300914876
2016,1,浙江,23806.220995968444
2016,1,海南,164.95842713982782
2016,1,湖北,2161939.296335328
2016,1,湖南,13562844.563154448
2016,1,甘肃,7232849.376185752
2016,1,福建,3786287.2231267383
2016,1,西藏,0.0
2016,1,贵州,87865933.36661606
2016,1,辽宁,14221610.237736715
2016,1,重庆,15746101.635679675
2016,1,陕西,177538323.10225067
2016,1,青海,604390.003048189
2016,1,黑龙江,19135168.404865015
2016,2,上海,0.0
2016,2,云南,13237146.627539292
2016,2,内蒙古,103655904.09540856
2016,2,北京,332491.9642305007
2016,2,吉林,6809678.901677242
2016,2,四川,44479725.860926144
2016,2,天津,15.87248201737221
2016,2,宁夏,28572451.060428336
2016,2,安徽,32585129.47422856
2016,2,山东,25333272.823478084
2016,2,山西,363609442.6292189
2016,2,广东,13481.817514198123
2016,2,广西,1208752.1683842568
2016,2,新疆,32507482.520341724
2016,2,江苏,3215585.5424456545
2016,2,江西,7021915.033450072
2016,2,河北,20102973.135700148
2016,2,河南,32135517.331880886
2016,2,浙江,18138.07310782792
2016,2,海南,143.4421105161458
2016,2,湖北,1945745.3703987116
2016,2,湖南,12206560.13003147
2016,2,甘肃,6509564.450935349
2016,2,福建,3407658.507288615
2016,2,西藏,0.0
2016,2,贵州,79079340.18020524
2016,2,辽宁,12799449.238282003
2016,2,重庆,14171491.499037543
2016,2,陕西,159784491.09561622
2016,2,青海,543951.0037768771
2016,2,黑龙江,17221651.597099658
2016,3,上海,0.0
2016,3,云南,22999585.711759817
2016,3,内蒙古,120784379.3575068
2016,3,北京,549604.2537567832
2016,3,吉林,2715973.988918474
2016,3,四川,54093464.20191709
2016,3,天津,15.87248201737221
2016,3,宁夏,39328838.98140382
2016,3,安徽,37319221.32676925
2016,3,山东,29759276.664003823
2016,3,山西,467908832.8795437
2016,3,广东,16069.935701211898
2016,3,广西,1431467.3367813672
2016,3,新疆,44825205.408074155
2016,3,江苏,3634997.2466506013
2016,3,江西,7791375.726559879
2016,3,河北,22449489.431331698
2016,3,河南,35929076.83448392
2016,3,浙江,18009.284116986924
2016,3,海南,1052.2913228870766
2016,3,湖北,2662932.698336074
2016,3,湖南,15616027.480167909
2016,3,甘肃,8404159.992256755
2016,3,福建,4783687.869146474
2016,3,西藏,0.0
2016,3,贵州,102690269.17086889
2016,3,辽宁,14577332.83780763
2016,3,重庆,17985142.693702836
2016,3,陕西,176837681.52741724
2016,3,青海,1004778.3750310473
2016,3,黑龙江,20912644.90473089
2016,4,上海,0.0
2016,4,云南,24614048.37496596
2016,4,内蒙古,111692585.42155874
2016,4,北京,439738.54263459693
2016,4,吉林,3801363.225742246
2016,4,四川,44308151.28015958
2016,4,天津,15.87248201737221
2016,4,宁夏,38056770.21392136
2016,4,安徽,37966453.19355632
2016,4,山东,29269457.18621139
2016,4,山西,358917314.38653255
2016,4,广东,17186.125984213988
2016,4,广西,1624325.2947364848
2016,4,新疆,37259476.21968171
2016,4,江苏,3182942.917989338
2016,4,江西,7910544.61968279
2016,4,河北,21723737.053878922
2016,4,河南,34892164.601156466
2016,4,浙江,18009.284116986924
2016,4,海南,1961.1405352580064
2016,4,湖北,2467493.3857714646
2016,4,湖南,15338783.026600188
2016,4,甘肃,7940194.491216992
2016,4,福建,4619571.512771689
2016,4,西藏,0.0
2016,4,贵州,102781944.05831581
2016,4,辽宁,14724218.697902324
2016,4,重庆,16910808.948725015
2016,4,陕西,185452875.66363403
2016,4,青海,982691.816293506
2016,4,黑龙江,20594810.498702936
2016,5,上海,0.0
2016,5,云南,27196921.672447465
2016,5,内蒙古,107600659.66099866
2016,5,北京,366678.53398370784
2016,5,吉林,5589504.479956529
2016,5,四川,42289085.90069055
2016,5,天津,15.87248201737221
2016,5,宁夏,39728293.58143583
2016,5,安徽,33656057.07292763
2016,5,山东,25141905.069376025
2016,5,山西,390129124.7702239
2016,5,广东,18296.97564385243
2016,5,广西,1722471.8382250941
2016,5,新疆,40202896.783474684
2016,5,江苏,3062831.8644803064
2016,5,江西,7201205.97014165
2016,5,河北,19871791.28739746
2016,5,河南,30499217.2954802
2016,5,浙江,18009.284116986924
2016,5,海南,2869.9897476289375
2016,5,湖北,1867915.5537148472
2016,5,湖南,13831071.616187014
2016,5,甘肃,7244130.9973570425
2016,5,福建,4437220.0056885965
2016,5,西藏,0.0
2016,5,贵州,107267194.74993624
2016,5,辽宁,13259319.284558998
2016,5,重庆,17507661.02926825
2016,5,陕西,171248429.6135814
2016,5,青海,1289983.0682940811
2016,5,黑龙江,18911147.15866299
2016,6,上海,0.0
2016,6,云南,29252541.76449994
2016,6,内蒙古,109823922.83118609
2016,6,北京,348758.15450330084
2016,6,吉林,6110524.658923392
2016,6,四川,40413103.89456967
2016,6,天津,15.87248201737221
2016,6,宁夏,40320565.64079131
2016,6,安徽,33303021.50922558
2016,6,山东,24725408.873900797
2016,6,山西,401639250.8919566
2016,6,广东,25026.16108204685
2016,6,广西,1869691.653458008
2016,6,新疆,51244789.39571449
2016,6,江苏,3010965.727737768
2016,6,江西,7967291.711646077
2016,6,河北,20123475.60048926
2016,6,河南,31019032.405896645
2016,6,浙江,18009.284116986924
2016,6,海南,3778.838959999869
2016,6,湖北,3003654.3317451715
2016,6,湖南,14790524.331904482
2016,6,甘肃,7382421.757726568
2016,6,福建,4219113.30113823
2016,6,西藏,0.0
2016,6,贵州,121283603.16125017
2016,6,辽宁,13417686.788704216
2016,6,重庆,18073905.310809262
2016,6,陕西,190646448.90026543
2016,6,青海,1323593.048981644
2016,6,黑龙江,20229730.437724885
2016,7,上海,0.0
2016,7,云南,26622949.8285627
2016,7,内蒙古,109670537.46410342
2016,7,北京,314295.88627174956
2016,7,吉林,5981311.654539611
2016,7,四川,33330476.913833726
2016,7,天津,15.87248201737221
2016,7,宁夏,38997824.70823069
2016,7,安徽,32418751.478238598
2016,7,山东,25730486.519269165
2016,7,山西,405241562.60422486
2016,7,广东,15439.742144301632
2016,7,广西,1977652.8512954775
2016,7,新疆,38313253.30550373
2016,7,江苏,2959099.5909952326
2016,7,江西,8012689.385216716
2016,7,河北,19477360.64747747
2016,7,河南,31372370.781604562
2016,7,浙江,18009.284116986924
2016,7,海南,4687.688172370798
2016,7,湖北,2634683.358171868
2016,7,湖南,13731388.21715143
2016,7,甘肃,7917146.031155404
2016,7,福建,3947373.8003869546
2016,7,西藏,0.0
2016,7,贵州,108312743.05305049
2016,7,辽宁,13552299.167227663
2016,7,重庆,16811333.601967804
2016,7,陕西,188428602.49572366
2016,7,青海,1061115.104564486
2016,7,黑龙江,20105173.711038258
2016,8,上海,0.0
2016,8,云南,25708599.333071828
2016,8,内蒙古,111794842.33294713
2016,8,北京,344622.68231551495
2016,8,吉林,6456482.057757392
2016,8,四川,34379754.98505387
2016,8,天津,15.87248201737221
2016,8,宁夏,38293679.03766357
2016,8,安徽,33588812.203651056
2016,8,山东,25453653.718683846
2016,8,山西,410534000.01711166
2016,8,广东,3791.842588188915
2016,8,广西,1653769.2577830676
2016,8,新疆,42144578.63605411
2016,8,江苏,2983667.761031172
2016,8,江西,7189856.551748991
2016,8,河北,19695236.6200047
2016,8,河南,32259114.205256157
2016,8,浙江,18009.284116986924
2016,8,海南,3700.806451871683
2016,8,湖北,2277242.727522731
2016,8,湖南,12180065.319660187
2016,8,甘肃,8631648.293064626
2016,8,福建,3979553.4781075
2016,8,西藏,0.0
2016,8,贵州,106577738.98483919
2016,8,辽宁,13484992.977965938
2016,8,重庆,16199177.62192347
2016,8,陕西,211095271.7245311
2016,8,青海,1022703.698064414
2016,8,黑龙江,19452324.66081869
2016,9,上海,0.0
2016,9,云南,26456097.54836363
2016,9,内蒙古,112617845.53912185
2016,9,北京,330837.77502289414
2016,9,吉林,6406464.120576571
2016,9,四川,34061791.933168955
2016,9,天津,15.87248201737221
2016,9,宁夏,39451899.95373657
2016,9,安徽,33639245.85560849
2016,9,山东,26179404.574272394
2016,9,山西,406469062.65686417
2016,9,广东,347.14051863701354
2016,9,广西,1349514.9729683786
2016,9,新疆,44974165.25539097
2016,9,江苏,2757094.637366407
2016,9,江西,6832349.8723802585
2016,9,河北,18883836.44645501
2016,9,河南,31627182.11024007
2016,9,浙江,18009.284116986924
2016,9,海南,2467.2043012477898
2016,9,湖北,2623153.0152477026
2016,9,湖南,12211216.381858807
2016,9,甘肃,8078485.251586519
2016,9,福建,3908043.083172954
2016,9,西藏,0.0
2016,9,贵州,104933652.16037698
2016,9,辽宁,12930706.713457651
2016,9,重庆,16566471.209950073
2016,9,陕西,205534382.2070637
2016,9,青海,952282.7861476158
2016,9,黑龙江,19405079.005868584
2016,10,上海,0.0
2016,10,云南,25361546.590257775
2016,10,内蒙古,107127309.11957154
2016,10,北京,249506.8219964327
2016,10,吉林,5885443.941609707
2016,10,四川,32678652.657469686
2016,10,天津,15.87248201737221
2016,10,宁夏,37543467.762479916
2016,10,安徽,32610399.355676826
2016,10,山东,26294128.07721768
2016,10,山西,448167054.39476025
2016,10,广东,347.14051863701354
2016,10,广西,1820618.3817137033
2016,10,新疆,46538568.892058834
2016,10,江苏,2967288.981007213
2016,10,江西,4517068.520277979
2016,10,河北,19548733.81089157
2016,10,河南,34698507.99139348
2016,10,浙江,18009.284116986924
2016,10,海南,740.1612903743365
2016,10,湖北,3147783.618297243
2016,10,湖南,11986928.734028747
2016,10,甘肃,8442650.920559607
2016,10,福建,3904467.5634262264
