date,province,value
2010-06-01,Jilin,7.21592797368258
2010-06-01,Liaoning,8.38491972108657
2010-06-01,Ningxia,1.45516935898302
2010-06-01,Qinghai,0.57762131366859
2010-06-01,Shaanxi,5.87074013630391
2010-06-01,Shandong,10.346845716543701
2010-06-01,Shanghai,0.0
2010-06-01,Shanxi,4.0941078829345905
2010-06-01,Sichuan,16.5742631256952
2010-06-01,Tianjin,0.33886962073359295
2010-06-01,Tibet,0.0
2010-06-01,Xinjiang,1.28994013303039
2010-06-01,Yunnan,9.70941886265176
2010-06-01,Zhejiang,0.837469339215009
2010-07-01,Anhui,11.5128946195583
2010-07-01,Beijing,0.278135125540788
2010-07-01,Chongqing,3.51213273071901
2010-07-01,Fujian,4.32055247679362
2010-07-01,Gansu,5.03581449783416
2010-07-01,Guangdong,4.3365114185410905
2010-07-01,Guangxi,9.85748412993949
2010-07-01,Guizhou,3.6241739473690497
2010-07-01,Hainan,1.57352070243747
2010-07-01,Hebei,7.39614991569136
2010-07-01,Heilongjiang,11.154809508444801
2010-07-01,Henan,6.92042976981371
2010-07-01,Hubei,7.1037226937406395
2010-07-01,Hunan,5.57420892953886
2010-07-01,Inner Mongolia,3.79615470202276
2010-07-01,Jiangsu,5.71629989288303
2010-07-01,Jiangxi,5.13698308649262
2010-07-01,Jilin,7.28123089388502
2010-07-01,Liaoning,8.460801817671651
2010-07-01,Ningxia,1.46193717401387
2010-07-01,Qinghai,0.594740119220753
2010-07-01,Shaanxi,5.790045987468
2010-07-01,Shandong,10.560931523347099
2010-07-01,Shanghai,0.0
2010-07-01,Shanxi,4.03783379428726
2010-07-01,Sichuan,16.509268834129
2010-07-01,Tianjin,0.345881146578609
2010-07-01,Tibet,0.0
2010-07-01,Xinjiang,1.29593948710374
2010-07-01,Yunnan,9.62961535389072
2010-07-01,Zhejiang,0.826507548975608
2010-08-01,Anhui,11.046149217771898
2010-08-01,Beijing,0.266859221850945
2010-08-01,Chongqing,3.52595942292524
2010-08-01,Fujian,4.3402786051164
2010-08-01,Gansu,5.1290727157054805
2010-08-01,Guangdong,4.35631040979853
2010-08-01,Guangxi,9.91194541367827
2010-08-01,Guizhou,3.64419702456244
2010-08-01,Hainan,1.58070484647034
2010-08-01,Hebei,7.09630186894493
2010-08-01,Heilongjiang,11.0547657595486
2010-08-01,Henan,6.63986794064877
2010-08-01,Hubei,7.19793782605755
2010-08-01,Hunan,5.64813845276214
2010-08-01,Inner Mongolia,3.86645566772091
2010-08-01,Jiangsu,5.48455481239711
2010-08-01,Jiangxi,5.205113778253731
2010-08-01,Jilin,7.21592797368258
2010-08-01,Liaoning,8.38491972108657
2010-08-01,Ningxia,1.48901077959386
2010-08-01,Qinghai,0.509175742970706
2010-08-01,Shaanxi,5.7900537554838705
2010-08-01,Shandong,10.132779751790999
2010-08-01,Shanghai,0.0
2010-08-01,Shanxi,4.03783921150797
2010-08-01,Sichuan,16.5742631256952
2010-08-01,Tianjin,0.331858744735728
2010-08-01,Tibet,0.0
2010-08-01,Xinjiang,1.31993898253558
2010-08-01,Yunnan,9.68281769306474
2010-08-01,Zhejiang,0.837469339215009
2010-09-01,Anhui,12.2130019069306
2010-09-01,Beijing,0.29504871979314296
2010-09-01,Chongqing,4.01682678464292
2010-09-01,Fujian,4.96172930920645
2010-09-01,Gansu,5.362210181182711
2010-09-01,Guangdong,4.98005658319229
2010-09-01,Guangxi,11.409630716494801
2010-09-01,Guizhou,4.19483164738058
2010-09-01,Hainan,1.80703366753716
2010-09-01,Hebei,7.8459150378073295
2010-09-01,Heilongjiang,12.1552361826463
2010-09-01,Henan,7.341266012452829
2010-09-01,Hubei,8.25313365759661
2010-09-01,Hunan,6.4761384015439205
2010-09-01,Inner Mongolia,4.04220199161145
2010-09-01,Jiangsu,6.06391214367307
2010-09-01,Jiangxi,5.96816765482607
2010-09-01,Jilin,7.9342530366430495
2010-09-01,Liaoning,9.21961458064378
2010-09-01,Ningxia,1.55669244808723
2010-09-01,Qinghai,0.594740119220753
2010-09-01,Shaanxi,6.17336649848615
2010-09-01,Shandong,11.2031492596561
2010-09-01,Shanghai,0.0
2010-09-01,Shanxi,4.30515196702416
2010-09-01,Sichuan,18.8816534944065
2010-09-01,Tianjin,0.366914424419354
2010-09-01,Tibet,0.0
2010-09-01,Xinjiang,1.3799356419767
2010-09-01,Yunnan,11.1458820203503
2010-09-01,Zhejiang,0.960239801691408
2010-10-01,Anhui,13.691000171768199
2010-10-01,Beijing,0.33075505139121997
2010-10-01,Chongqing,4.265719836971
2010-10-01,Fujian,5.19847315617152
2010-10-01,Gansu,6.0383140825473705
2010-10-01,Guangdong,5.21767489731938
2010-10-01,Guangxi,12.0087007242314
2010-10-01,Guizhou,4.41508398419083
2010-10-01,Hainan,1.8932544336024
2010-10-01,Hebei,8.79541532449455
2010-10-01,Heilongjiang,13.5058231878252
2010-10-01,Henan,8.229694468519721
2010-10-01,Hubei,8.66767477962688
2010-10-01,Hunan,6.80142401919877
2010-10-01,Inner Mongolia,4.5518702896246594
2010-10-01,Jiangsu,6.79775724537491
2010-10-01,Jiangxi,6.26793875011412
2010-10-01,Jilin,8.815840106287201
2010-10-01,Liaoning,10.2440201502495
2010-10-01,Ningxia,1.7529708112648101
2010-10-01,Qinghai,0.650297166569894
2010-10-01,Shaanxi,7.101380282162521
2010-10-01,Shandong,12.5589367468496
2010-10-01,Shanghai,0.0
2010-10-01,Shanxi,4.9523256553512
2010-10-01,Sichuan,20.051609935941702
2010-10-01,Tianjin,0.41131783045894
2010-10-01,Tibet,0.0
2010-10-01,Xinjiang,1.55392730579597
2010-10-01,Yunnan,11.731103732961
2010-10-01,Zhejiang,1.00847104346282
2010-11-01,Anhui,15.402371137499
2010-11-01,Beijing,0.372099334834219
2010-11-01,Chongqing,4.51461109035396
2010-11-01,Fujian,5.52399405155525
2010-11-01,Gansu,6.76104709284769
2010-11-01,Guangdong,5.544398178054269
2010-11-01,Guangxi,12.7166974128355
2010-11-01,Guizhou,4.67538398770486
2010-11-01,Hainan,2.01180729708768
2010-11-01,Hebei,9.894839634554991
2010-11-01,Heilongjiang,15.256574373828201
2010-11-01,Henan,9.25840383916908
2010-11-01,Hubei,9.25180040974553
2010-11-01,Hunan,7.2597806363917305
2010-11-01,Inner Mongolia,5.096689070486951
2010-11-01,Jiangsu,7.64747488731971
2010-11-01,Jiangxi,6.690343116341751
2010-11-01,Jilin,9.95863179747473
2010-11-01,Liaoning,11.5719459033169
2010-11-01,Ningxia,1.96278597723239
2010-11-01,Qinghai,0.748750066168683
2010-11-01,Shaanxi,7.86800576816707
2010-11-01,Shandong,14.128800119821301
2010-11-01,Shanghai,0.0
2010-11-01,Shanxi,5.48695116638358
2010-11-01,Sichuan,21.2215579212849
2010-11-01,Tianjin,0.462732437419967
2010-11-01,Tibet,0.0
2010-11-01,Xinjiang,1.73991871733115
2010-11-01,Yunnan,12.4227341422233
2010-11-01,Zhejiang,1.07643319002417
2010-12-01,Anhui,15.946911044685601
2010-12-01,Beijing,0.38525464289983996
2010-12-01,Chongqing,4.7635005447918
2010-12-01,Fujian,5.879109822002841
2010-12-01,Gansu,7.11075935046434
2010-12-01,Guangdong,5.900825649244919
2010-12-01,Guangxi,13.479155385178501
2010-12-01,Guizhou,4.95570706841228
2010-12-01,Hainan,2.1411384461855403
2010-12-01,Hebei,10.2446646717604
2010-12-01,Heilongjiang,16.121081132045802
2010-12-01,Henan,9.585728140230941
2010-12-01,Hubei,9.68518455823918
2010-12-01,Hunan,7.59985215869124
2010-12-01,Inner Mongolia,5.36031312408888
2010-12-01,Jiangsu,7.917845937866231
2010-12-01,Jiangxi,7.003740349982009
2010-12-01,Jilin,10.5229330803555
2010-12-01,Liaoning,12.227664886754399
2010-12-01,Ningxia,2.0643102390649
2010-12-01,Qinghai,0.748750066168683
2010-12-01,Shaanxi,8.23115274197624
2010-12-01,Shandong,14.628313826978701
2010-12-01,Shanghai,0.0
2010-12-01,Shanxi,5.740200816958641
2010-12-01,Sichuan,22.391497450436102
2010-12-01,Tianjin,0.47909201454452
2010-12-01,Tibet,0.0
2010-12-01,Xinjiang,1.8299152658467
2010-12-01,Yunnan,13.1675668906596
2010-12-01,Zhejiang,1.12685678984345
2011-01-01,Anhui,14.494270860498
2011-01-01,Beijing,0.343031501699776
2011-01-01,Chongqing,4.26947413696463
2011-01-01,Fujian,5.18696202442161
2011-01-01,Gansu,6.37508152793644
2011-01-01,Guangdong,5.2119925595570304
2011-01-01,Guangxi,12.0119867111344
2011-01-01,Guizhou,4.2651815131977
2011-01-01,Hainan,1.8607070265389
2011-01-01,Hebei,9.29465443089101
2011-01-01,Heilongjiang,14.7946515928405
2011-01-01,Henan,8.72286751386117
2011-01-01,Hubei,8.772200058724891
2011-01-01,Hunan,6.72251516438951
2011-01-01,Inner Mongolia,4.95178622193305
2011-01-01,Jiangsu,7.34916199850331
2011-01-01,Jiangxi,6.23341075036725
2011-01-01,Jilin,9.63446598623647
2011-01-01,Liaoning,11.1272573953988
2011-01-01,Ningxia,1.90758803015872
2011-01-01,Qinghai,0.6992229496696
2011-01-01,Shaanxi,7.47781973420183
2011-01-01,Shandong,13.4713456683292
2011-01-01,Shanghai,0.0
2011-01-01,Shanxi,5.30806412132622
2011-01-01,Sichuan,20.378653447085302
2011-01-01,Tianjin,0.445214914850739
2011-01-01,Tibet,0.0
2011-01-01,Xinjiang,1.7068708558763501
2011-01-01,Yunnan,11.8633559100195
2011-01-01,Zhejiang,1.0050703724761099
2011-02-01,Anhui,13.857937928925901
2011-02-01,Beijing,0.327971603675304
2011-02-01,Chongqing,4.30050255723782
2011-02-01,Fujian,5.19565100107144
2011-02-01,Gansu,6.14739966053995
2011-02-01,Guangdong,5.22072346628737
2011-02-01,Guangxi,12.036348130143699
2011-02-01,Guizhou,4.27383169542754
2011-02-01,Hainan,1.86382400326432
2011-02-01,Hebei,8.886597015731411
2011-02-01,Heilongjiang,14.0595123298018
2011-02-01,Henan,8.339912903019911
2011-02-01,Hubei,8.772200058724891
2011-02-01,Hunan,6.72251516438951
2011-02-01,Inner Mongolia,4.77493641553962
2011-02-01,Jiangsu,7.026516323938839
2011-02-01,Jiangxi,6.23341075036725
2011-02-01,Jilin,9.15573391333516
2011-02-01,Liaoning,10.5743492211196
2011-02-01,Ningxia,1.83945977124525
2011-02-01,Qinghai,0.6992229496696
2011-02-01,Shaanxi,7.04222950850907
2011-02-01,Shandong,12.8799215833336
2011-02-01,Shanghai,0.0
2011-02-01,Shanxi,4.99886425682227
2011-02-01,Sichuan,20.5267553920727
2011-02-01,Tianjin,0.42566892218416896
2011-02-01,Tibet,0.0
2011-02-01,Xinjiang,1.6459110795711298
2011-02-01,Yunnan,11.887415892029999
2011-02-01,Zhejiang,1.0050703724761099
2011-03-01,Anhui,12.231751585993699
2011-03-01,Beijing,0.289485145913569
2011-03-01,Chongqing,4.05227519505233
2011-03-01,Fujian,4.882867862361319
2011-03-01,Gansu,5.4022593296413
2011-03-01,Guangdong,4.90643094129172
2011-03-01,Guangxi,11.451585741233801
2011-03-01,Guizhou,4.06619595699635
2011-03-01,Hainan,1.7516200231232302
2011-03-01,Hebei,7.84378222061242
2011-03-01,Heilongjiang,12.4054514713756
2011-03-01,Henan,7.3612498051122195
2011-03-01,Hubei,8.24620755746316
2011-03-01,Hunan,6.31942442974874
2011-03-01,Inner Mongolia,4.19615548422423
2011-03-01,Jiangsu,6.2019762702177905
2011-03-01,Jiangxi,5.85964735121672
2011-03-01,Jilin,8.07858836653601
2011-03-01,Liaoning,9.33030769679801
2011-03-01,Ningxia,1.61649465781385
2011-03-01,Qinghai,0.6561977322263559
2011-03-01,Shaanxi,6.352521106900751
2011-03-01,Shandong,11.368502446931199
2011-03-01,Shanghai,0.0
2011-03-01,Shanxi,4.50928085539181
2011-03-01,Sichuan,19.3419398321737
2011-03-01,Tianjin,0.375717984936738
2011-03-01,Tibet,0.0
2011-03-01,Xinjiang,1.4464064444106999
2011-03-01,Yunnan,11.309889084079
2011-03-01,Zhejiang,0.944805048426987
2011-04-01,Anhui,11.454012428529701
2011-04-01,Beijing,0.271078629733256
2011-04-01,Chongqing,3.83507948257594
2011-04-01,Fujian,4.61352627011974
2011-04-01,Gansu,5.0296909573861805
2011-04-01,Guangdong,4.63578959706501
2011-04-01,Guangxi,10.7450015351629
2011-04-01,Guizhou,3.8153040799301303
2011-04-01,Hainan,1.65499972961357
2011-04-01,Hebei,7.34504608027291
2011-04-01,Heilongjiang,11.8081514410093
2011-04-01,Henan,6.89319482696292
2011-04-01,Hubei,7.855954501409
2011-04-01,Hunan,6.0203566850882595
2011-04-01,Inner Mongolia,3.90676641141372
2011-04-01,Jiangsu,5.80763211066715
2011-04-01,Jiangxi,5.5823386283551
2011-04-01,Jilin,7.68961896161089
2011-04-01,Liaoning,8.881070272147799
2011-04-01,Ningxia,1.5050126376678898
2011-04-01,Qinghai,0.574226030201517
2011-04-01,Shaanxi,6.00767040037875
2011-04-01,Shandong,10.645651802643401
2011-04-01,Shanghai,0.0
2011-04-01,Shanxi,4.26449163506183
2011-04-01,Sichuan,18.3052416317025
2011-04-01,Tianjin,0.35182847189403005
2011-04-01,Tibet,0.0
2011-04-01,Xinjiang,1.3466546069421301
2011-04-01,Yunnan,10.612047826125599
2011-04-01,Zhejiang,0.900092002465594
2011-05-01,Anhui,11.100491948741599
2011-05-01,Beijing,0.262711968020465
2011-05-01,Chongqing,3.4006864429052
2011-05-01,Fujian,4.0661607825479305
2011-05-01,Gansu,4.7399143612805
2011-05-01,Guangdong,4.08578270764678
2011-05-01,Guangxi,9.57547675734302
2011-05-01,Guizhou,3.40003260306776
2011-05-01,Hainan,1.4586445598601698
2011-05-01,Hebei,7.11834611547312
2011-05-01,Heilongjiang,10.935172945298198
2011-05-01,Henan,6.680440950737751
2011-05-01,Hubei,6.90577592657612
2011-05-01,Hunan,5.2921938712638195
2011-05-01,Inner Mongolia,3.6816850928852003
2011-05-01,Jiangsu,5.628383406075031
2011-05-01,Jiangxi,4.90715414744019
2011-05-01,Jilin,7.12112422073337
2011-05-01,Liaoning,8.22449134823946
2011-05-01,Ningxia,1.4183040420634199
2011-05-01,Qinghai,0.574226030201517
2011-05-01,Shaanxi,5.59022248766868
2011-05-01,Shandong,10.3170808362322
2011-05-01,Shanghai,0.0
2011-05-01,Shanxi,3.9681699307762703
2011-05-01,Sichuan,16.2318375235401
2011-05-01,Tianjin,0.340969519979738
2011-05-01,Tibet,0.0
2011-05-01,Xinjiang,1.26906952439215
2011-05-01,Yunnan,9.45699421022347
2011-05-01,Zhejiang,0.7912257741838711
2011-06-01,Anhui,10.2520349331569
2011-06-01,Beijing,0.24263179379266397
2011-06-01,Chongqing,3.1648714176597497
2011-06-01,Fujian,3.82288278347523
2011-06-01,Gansu,4.45013776517483
2011-06-01,Guangdong,3.84133073072832
2011-06-01,Guangxi,8.89325397028142
2011-06-01,Guizhou,3.15779090823137
2011-06-01,Hainan,1.37137399953109
2011-06-01,Hebei,6.5742611569935905
2011-06-01,Heilongjiang,10.1540938937974
2011-06-01,Henan,6.16982691506922
2011-06-01,Hubei,6.4815873946251
2011-06-01,Hunan,4.967119908117629
2011-06-01,Inner Mongolia,3.4566037743566804
2011-06-01,Jiangsu,5.1981825276512295
2011-06-01,Jiangxi,4.60573131878318
2011-06-01,Jilin,6.61247557111682
2011-06-01,Liaoning,7.63703123823534
2011-06-01,Ningxia,1.3315954464589599
2011-06-01,Qinghai,0.527356697273621
2011-06-01,Shaanxi,5.2816633956764
2011-06-01,Shandong,9.52850320775619
2011-06-01,Shanghai,0.0
2011-06-01,Shanxi,3.74914199165358
2011-06-01,Sichuan,15.106267365968101
2011-06-01,Tianjin,0.31490779382712697
2011-06-01,Tibet,0.0
2011-06-01,Xinjiang,1.19148444184216
2011-06-01,Yunnan,8.78321293428059
2011-06-01,Zhejiang,0.742624588283639
2011-07-01,Anhui,10.4641590171695
2011-07-01,Beijing,0.247652069995993
2011-07-01,Chongqing,3.15246069543766
2011-07-01,Fujian,3.8055081669561703
2011-07-01,Gansu,4.47083481261509
2011-07-01,Guangdong,3.82387227015041
2011-07-01,Guangxi,8.82015867166767
2011-07-01,Guizhou,3.1318364409274704
2011-07-01,Hainan,1.36514124307592
2011-07-01,Hebei,6.71028870031352
2011-07-01,Heilongjiang,10.2459867155791
2011-07-01,Henan,6.29748633989649
2011-07-01,Hubei,6.39674870488294
2011-07-01,Hunan,4.90210436190339
2011-07-01,Inner Mongolia,3.47268001650359
2011-07-01,Jiangsu,5.30573773151056
2011-07-01,Jiangxi,4.54544605429473
2011-07-01,Jilin,6.672317349767621
2011-07-01,Liaoning,7.70614507132139
2011-07-01,Ningxia,1.33778853430947
2011-07-01,Qinghai,0.542985824079766
2011-07-01,Shaanxi,5.209066189488319
2011-07-01,Shandong,9.72565675123664
2011-07-01,Shanghai,0.0
2011-07-01,Shanxi,3.69760950769801
2011-07-01,Sichuan,15.047029670861301
2011-07-01,Tianjin,0.321423527313168
2011-07-01,Tibet,0.0
2011-07-01,Xinjiang,1.19702589051598
2011-07-01,Yunnan,8.7110220832867
2011-07-01,Zhejiang,0.732904238436542
2011-08-01,Anhui,10.0399305093772
2011-08-01,Beijing,0.237611982882093
2011-08-01,Chongqing,3.1648714176597497
2011-08-01,Fujian,3.82288278347523
2011-08-01,Gansu,4.55363017515294
2011-08-01,Guangdong,3.84133073072832
2011-08-01,Guangxi,8.8688888707435
2011-08-01,Guizhou,3.1491394191300697
2011-08-01,Hainan,1.37137399953109
2011-08-01,Hebei,6.43824622107375
2011-08-01,Heilongjiang,10.1540938937974
2011-08-01,Henan,6.04217932206223
2011-08-01,Hubei,6.4815873946251
2011-08-01,Hunan,4.967119908117629
2011-08-01,Inner Mongolia,3.5369905564799398
2011-08-01,Jiangsu,5.09063729229866
2011-08-01,Jiangxi,4.60573131878318
2011-08-01,Jilin,6.61247557111682
2011-08-01,Liaoning,7.63703123823534
2011-08-01,Ningxia,1.36256303199044
2011-08-01,Qinghai,0.464867261284849
2011-08-01,Shaanxi,5.20907317805265
2011-08-01,Shandong,9.331367936998621
2011-08-01,Shanghai,0.0
2011-08-01,Shanxi,3.6976144684685104
2011-08-01,Sichuan,15.106267365968101
2011-08-01,Tianjin,0.30839266423686296
2011-08-01,Tibet,0.0
2011-08-01,Xinjiang,1.21919360565786
2011-08-01,Yunnan,8.75914931728263
2011-08-01,Zhejiang,0.742624588283639
2011-09-01,Anhui,11.100491948741599
2011-09-01,Beijing,0.262711968020465
2011-09-01,Chongqing,3.60546981844154
2011-09-01,Fujian,4.37025160782763
2011-09-01,Gansu,4.76061140872077
2011-09-01,Guangdong,4.39134097302932
2011-09-01,Guangxi,10.2089693453288
2011-09-01,Guizhou,3.62497131970154
2011-09-01,Hainan,1.56773036628017
2011-09-01,Hebei,7.11834611547312
2011-09-01,Heilongjiang,11.164904999752201
2011-09-01,Henan,6.680440950737751
2011-09-01,Hubei,7.43176842783785
2011-09-01,Hunan,5.695284605904581
2011-09-01,Inner Mongolia,3.69776133503211
2011-09-01,Jiangsu,5.628383406075031
2011-09-01,Jiangxi,5.28091754659072
2011-09-01,Jilin,7.27072866736037
2011-09-01,Liaoning,8.397275930954569
2011-09-01,Ningxia,1.42449712991393
2011-09-01,Qinghai,0.542985824079766
2011-09-01,Shaanxi,5.5539238845746395
2011-09-01,Shandong,10.3170808362322
2011-09-01,Shanghai,0.0
2011-09-01,Shanxi,3.94240368879849
2011-09-01,Sichuan,17.209290321684
2011-09-01,Tianjin,0.340969519979738
2011-09-01,Tibet,0.0
2011-09-01,Xinjiang,1.27461097306597
2011-09-01,Yunnan,10.0826482521704
2011-09-01,Zhejiang,0.851491098232991
2011-10-01,Anhui,12.4438560097734
2011-10-01,Beijing,0.294504956824141
2011-10-01,Chongqing,3.8288741214648905
2011-10-01,Fujian,4.57877370030104
2011-10-01,Gansu,5.3608616483723806
2011-10-01,Guangdong,4.60086932302642
2011-10-01,Guangxi,10.744997854634299
2011-10-01,Guizhou,3.8153027730586704
2011-10-01,Hainan,1.6425330197075598
2011-10-01,Hebei,7.97979715653225
2011-10-01,Heilongjiang,12.405454782589999
2011-10-01,Henan,7.48889739811922
2011-10-01,Hubei,7.80505374594359
2011-10-01,Hunan,5.981349241322221
2011-10-01,Inner Mongolia,4.16400021423605
2011-10-01,Jiangsu,6.30952150557035
2011-10-01,Jiangxi,5.54616921655465
2011-10-01,Jilin,8.07859052284109
2011-10-01,Liaoning,9.3303101872071
2011-10-01,Ningxia,1.60410740897337
2011-10-01,Qinghai,0.593708296237584
2011-10-01,Shaanxi,6.38881970999479
